epoch,train_loss,train_bs,train_cloc,train_beta,train_dice,train_precision,train_recall,train_hd95,train_assd,train_ipe,train_mem,val_loss,val_bs,val_cloc,val_dice,val_precision,val_recall,val_hd95,val_assd,val_ipe,val_mem
1,0.24242128052615694,0.22888781502842903,0.2739993631839752,0.006666666666666667,57.24321428571429,56.67133928571428,72.62375,160.16049107142857,43.84075892857143,0.28976919076272417,10.86453208540167,0.24413014637927216,0.21877344325184822,0.30329579859972,52.59111111111111,45.97583333333333,74.17694444444444,165.5963888888889,47.16638888888889,1.6520584954155815,6.418371505207485
2,0.18097512791531958,0.17155816406011581,0.20294809713959694,0.013333333333333334,63.225669642857156,65.95866071428571,70.45223214285716,135.10705357142857,35.89986607142857,0.1420789286494255,10.396254909890038,0.17247701343148947,0.1516617089509964,0.22104604914784431,67.77222222222223,63.90972222222222,81.75694444444444,140.63361111111112,39.034166666666664,0.04983841048346625,2.8066297504636974
3,0.15881540052526233,0.15219204127788544,0.1742699258029461,0.020000000000000004,66.48678571428572,68.3185267857143,73.77549107142856,116.35700892857143,31.67263392857143,0.1288357408983367,10.395942670958384,0.16803792595035502,0.16864624619483948,0.16661852598190308,63.809999999999995,78.54249999999999,58.66722222222222,93.08277777777778,28.377222222222223,0.04809227916929457,2.8056215047836304
4,0.14101646712515503,0.1344117932021618,0.15642739459872246,0.02666666666666667,70.02727678571428,70.76392857142858,78.11531249999999,105.99200892857144,29.264241071428575,0.12082145469529287,10.396829758371625,0.12971291411668062,0.1254652626812458,0.13962409645318985,70.40805555555556,80.90138888888889,68.67583333333334,82.63250000000001,24.08833333333333,0.05091504255930583,2.806259274482727
5,0.11424586481215167,0.10860103368759155,0.12741714157164097,0.03333333333333333,74.62339285714286,75.46419642857143,80.66379464285714,96.90558035714285,24.871651785714292,0.11637581352676664,10.39636687721525,0.15716705988678667,0.16848820820450783,0.13075105100870132,67.03444444444443,73.03444444444443,71.19972222222222,96.2463888888889,25.14,0.049075020684136286,2.806310137112935
6,0.106647622330846,0.09915760345757008,0.12412434630095959,0.04000000000000001,75.32120535714284,76.14736607142858,81.14723214285712,93.21580357142858,24.5353125,0.10460331397397177,10.395970787320818,0.18036409250150126,0.18341820314526558,0.17323782667517662,61.60972222222222,75.05833333333334,57.71944444444445,117.9575,32.382777777777775,0.04837722910775079,2.805718673600091
7,0.08797849294829316,0.08414340019226074,0.09692705795168877,0.04666666666666667,79.15776785714284,81.08910714285715,81.55040178571427,82.27749999999999,19.36276785714286,0.10993736769471849,10.39685811315264,0.11444767812887828,0.10709637217223644,0.13160072080790997,71.99166666666667,82.02305555555556,69.34,89.48000000000002,22.74111111111111,0.047423568036821157,2.805750303798252
8,0.0677332011816491,0.06285371445119381,0.07911867648363113,0.05333333333333334,83.74062500000002,84.43633928571428,86.65879464285713,74.46062500000001,16.67504464285714,0.10788400258336747,10.396531462669373,0.0737276647446884,0.06574099324643612,0.09236322715878487,82.33250000000001,77.42666666666666,92.62972222222223,102.76277777777779,23.458333333333336,0.0481073260307312,2.8059255944357977
9,0.060923159322036166,0.05779451970010996,0.06822332926094532,0.06,85.63508928571429,86.87151785714286,87.54263392857143,65.90919642857143,15.091205357142858,0.10969964734145574,10.39623703275408,0.05149395769048068,0.04938554484397173,0.05641358904540539,87.56361111111111,88.61861111111111,87.80250000000001,56.80277777777778,12.925,0.04830782943301731,2.8063860336939497
10,0.05844295063122575,0.05602502357214689,0.0640847934409976,0.06666666666666667,86.70138392857142,87.45017857142855,88.79191964285715,64.8358482142857,14.159285714285716,0.11032207097326006,10.396852995668137,0.0689720313789116,0.06342798378318548,0.08190814591944218,83.5925,84.58472222222221,86.6861111111111,70.99527777777777,17.487222222222222,0.04877811008029514,2.8058792087766857
11,0.04775389713800646,0.04513526242226362,0.053864055313169956,0.07333333333333333,88.99776785714286,89.79450892857146,90.42995535714284,55.03794642857143,12.120312499999999,0.11349729767867496,10.396607296807424,0.052035630551270314,0.05060477275401354,0.05537430476397276,87.6561111111111,91.10249999999999,86.73972222222223,47.8975,10.213888888888889,0.04966991477542453,2.806430803404914
12,0.04492879677647059,0.04265105724334717,0.050243538804352283,0.08000000000000002,89.58174107142858,90.84267857142856,90.29616071428572,55.568080357142854,11.64401785714286,0.10878886495317731,10.39619312967573,0.03701714048576024,0.036083133425563574,0.03919649217277765,91.26250000000002,93.61444444444444,89.80027777777778,46.42999999999999,10.07,0.04900939597023858,2.806336071756151
13,0.036986055925288905,0.03463501762598753,0.042471819557249546,0.08666666666666667,91.5789732142857,92.2896875,92.40388392857145,48.80232142857142,9.957455357142859,0.10892994595425469,10.39687043428421,0.041774284081637025,0.03899057395756245,0.04826961178332567,90.39250000000001,89.56833333333334,93.11722222222221,66.92999999999999,13.741666666666667,0.04805811246236165,2.8061801460054188
14,0.037297000341433365,0.034950245171785355,0.04277277272194624,0.09333333333333334,91.79924107142857,92.62473214285711,92.604375,49.80437499999999,10.271339285714287,0.10904300532170705,10.396773593766348,0.029141291471508644,0.028791983611881733,0.029956343583762646,93.28194444444443,94.3161111111111,92.95944444444444,40.45861111111111,7.822777777777778,0.04892345269521077,2.8062928915023804
15,0.03181937135897377,0.030300217680633068,0.03536407183855772,0.1,93.09696428571431,93.25236607142857,94.22883928571427,51.67941964285714,9.800267857142858,0.10970012737171991,10.396810480526515,0.0396489682348652,0.03635423071682453,0.04733669385313988,90.73750000000001,88.0575,95.55277777777778,52.49666666666667,11.780833333333332,0.05012889703114828,2.805961118804084
16,0.029330573248444125,0.027000581845641136,0.0347672188654542,0.10666666666666667,93.46196428571427,93.9434375,94.04973214285714,44.13383928571429,8.736964285714285,0.10902045986482076,10.396089579377856,0.2866179715428087,0.3096121847629547,0.23296482861042023,44.58222222222223,96.99944444444445,33.14944444444445,75.44888888888889,20.639166666666668,0.047347459528181285,2.8061541053983903
17,0.03373512689099049,0.03164015989750624,0.03862338326871395,0.11333333333333334,92.71674107142857,92.74205357142858,94.26799107142858,50.63236607142858,10.006830357142855,0.10926362446376256,10.395967509065356,0.030793658186060686,0.029467825312167406,0.03388726804405451,92.7875,92.41194444444444,94.45944444444444,53.51111111111111,10.738333333333333,0.04748184151119656,2.8066472344928313
18,0.030567499486746134,0.030257628299295902,0.03129053208976984,0.12,93.77227678571427,94.43696428571428,94.64357142857142,39.310580357142854,7.707366071428572,0.10283313904489791,10.396391953740801,0.035945428703497685,0.03316821809858084,0.04242559289559722,91.7038888888889,90.10833333333333,95.49916666666665,72.3025,13.35388888888889,0.047770281632741295,2.805718673600091
19,0.02965505850443151,0.028166923206299543,0.03312738053500652,0.12666666666666668,93.52080357142857,93.73299107142859,94.58294642857143,43.80553571428571,8.257232142857141,0.11297799859728133,10.395714649132321,0.06608369299728009,0.06093417853116989,0.07809923030436039,84.45,89.74000000000001,81.70166666666667,82.03527777777778,17.956111111111113,0.04644319746229384,2.806181841426425
20,0.03385415752044148,0.032696349546313286,0.036555721424520016,0.13333333333333333,92.63982142857142,93.5190625,93.33263392857143,47.48589285714285,9.314910714285714,0.1135858680520739,10.395705929824285,0.031889053967057004,0.030836766120046377,0.03434439282864332,92.49777777777778,91.74555555555555,94.53444444444446,63.31083333333333,11.568888888888889,0.047926127910614014,2.8059414625167842
21,0.019985660663223825,0.019069178961217403,0.022124122828245163,0.13999999999999999,95.70035714285716,95.99857142857142,95.96781249999998,33.33821428571429,6.338526785714286,0.10682176053524017,10.396083056926727,0.018764974032011297,0.019101136596873403,0.017980595119297504,95.99916666666667,96.45027777777779,95.82749999999999,32.78777777777778,6.206111111111111,0.04804918501112196,2.806420816315545
22,0.022364814247079527,0.021404136903584003,0.024606402032077312,0.14666666666666667,95.5124107142857,95.91125,96.13799107142859,35.175401785714286,6.649419642857142,0.11417977405445917,10.396198570728302,0.017341529420163065,0.017734573455527425,0.01642442774027586,96.17694444444444,96.91055555555555,95.72805555555554,32.59,5.921111111111111,0.046846065256330706,2.80566656589508
23,0.018936589242782378,0.018675491446629167,0.019545820076018572,0.15333333333333335,96.27584821428573,96.47205357142857,96.82276785714288,30.7384375,5.7275,0.10745771229267122,10.39610870395388,0.015129591506491931,0.01549154776148498,0.014285028213635087,96.70861111111111,96.8386111111111,96.82222222222222,33.241388888888885,5.381666666666668,0.04722350835800171,2.806104699770609
24,0.018858017148366865,0.018679831875488162,0.0192737877368927,0.16000000000000003,96.2760267857143,96.29691964285715,96.97848214285713,31.30517857142857,5.530312500000001,0.10115801010813032,10.396110330309186,0.01832849285306616,0.018853383138775826,0.01710374723188579,96.19055555555555,96.63916666666667,95.93166666666667,48.40777777777778,7.586666666666668,0.0487663017378913,2.8059147331449723
25,0.01831417916816593,0.017131291097030044,0.021074253600090742,0.16666666666666669,96.14160714285713,96.62736607142857,96.36794642857143,31.66214285714286,5.833303571428573,0.10152041699205125,10.395940482616425,0.01713104133442458,0.017214704072102904,0.016935829306021333,96.30805555555557,96.14111111111112,96.78694444444443,41.0713888888889,7.189166666666666,0.04661727613872952,2.806791173087226
26,0.01791920345879459,0.01780620776116848,0.018182857893407345,0.17333333333333334,96.59089285714286,96.77549107142856,97.07504464285716,28.341696428571428,5.0154910714285705,0.10618232722793307,10.396143453461782,0.013951784581877291,0.013970943633466959,0.013907080516219139,96.97777777777777,96.67722222222223,97.55111111111111,30.903055555555554,5.151944444444443,0.0471562213367886,2.8056847651799517
27,0.016114048251308435,0.01578118954785168,0.0168907199986279,0.18000000000000002,96.90125000000002,97.00191964285715,97.40808035714285,27.31285714285714,4.8367410714285715,0.10447031153099877,10.39636219399316,0.013683951647383058,0.013810016680508852,0.013389798579737544,97.01194444444445,97.42111111111112,96.83277777777778,36.06305555555556,6.465,0.04709546433554755,2.805655413203769
28,0.014098101852661266,0.013631760841235518,0.015186236007139087,0.18666666666666668,97.2546875,97.37450892857143,97.58540178571428,29.27370535714286,4.809642857142857,0.09799273312091827,10.395913107054575,0.013690966136184417,0.013865795452147722,0.013283031759783626,97.09555555555555,97.55305555555555,96.86833333333331,21.515,4.791944444444445,0.04800310399797228,2.8065420124265885
29,0.015653359453218788,0.015266090864315629,0.016556991264224052,0.19333333333333336,96.96933035714288,97.33330357142856,97.24968750000002,25.261651785714285,4.541785714285714,0.10394566506147385,10.396265523774282,0.014161619215479327,0.014363838825374842,0.013689773390069604,96.91222222222223,96.63305555555556,97.38333333333334,28.81861111111111,5.2275,0.04851841926574707,2.805655413203769
30,0.016749558722949587,0.015048276633024216,0.020719218533486128,0.2,96.46732142857142,96.75638392857142,96.80169642857142,33.54178571428571,5.723839285714284,0.10162749673639025,10.396736349378314,0.019594069751393463,0.019932981813326478,0.0188032747246325,95.49027777777778,95.4986111111111,95.9386111111111,47.68833333333334,8.331944444444444,0.047332598103417285,2.806060036023458
31,0.01404661276839241,0.013881761115044355,0.014431269839406013,0.2,97.3617857142857,97.39986607142859,97.84290178571426,29.252455357142857,4.732455357142857,0.10152763447591237,10.396672691617693,0.012390888975157093,0.01290408126078546,0.011193441227078438,97.24472222222222,97.5938888888889,97.10305555555556,20.805,4.437777777777778,0.04726521836386787,2.806107507811652
32,0.011251376161193809,0.010607409756630659,0.01275396323762834,0.2,97.73584821428571,97.7914732142857,97.97174107142858,23.95767857142857,4.226919642857143,0.09236763417720795,10.396736366408213,0.011681218243514499,0.012234262190759182,0.01039078226312995,97.53861111111111,98.08027777777778,97.10583333333332,22.23638888888889,4.314722222222223,0.04682905806435479,2.805892772144742
33,0.016650644288997034,0.017026865854859352,0.015772796235978603,0.2,96.98861607142857,97.044375,97.83517857142857,23.79825892857143,4.199821428571428,0.0967631254877363,10.396454708916801,0.017374361748807132,0.017822263529524207,0.01632925635203719,96.22833333333332,97.43388888888889,95.28666666666666,23.150555555555556,4.579722222222222,0.04672505458196004,2.806156039237976
34,0.012872683338563158,0.012346893083304167,0.014099529711529613,0.2,97.37477678571427,97.6477232142857,97.52776785714285,25.21290178571428,4.435223214285714,0.10379380732774734,10.396173732621328,0.014167947196660357,0.0146953328512609,0.012937381630763412,96.9713888888889,98.1525,95.96277777777777,27.215000000000003,4.846111111111112,0.04768502049975925,2.806127905845642
35,0.01389041064248886,0.013181567192077637,0.01554437866434455,0.2,97.13866071428572,97.20745535714283,97.54584821428571,30.140446428571423,5.047366071428571,0.0970904699393681,10.396417549678258,0.015905234206002206,0.016093019861727953,0.015467067481949925,96.57472222222223,96.99527777777779,96.33222222222224,33.14055555555555,6.216944444444444,0.04891318745083279,2.8059782584508257
36,0.009895815446465608,0.009619008982554078,0.010541698196902871,0.2,98.04183035714284,98.04727678571427,98.18339285714285,19.7865625,3.532946428571429,0.0904503720147269,10.395950070449285,0.01137556594848219,0.011748674092814326,0.010504980571568012,97.57305555555556,97.39055555555554,97.91638888888889,25.571388888888887,4.2844444444444445,0.046695411205291755,2.805533289909363
37,0.012876988265946108,0.012439346639439464,0.0138981519266963,0.2,97.53357142857143,97.62959821428569,97.95803571428571,24.455892857142857,4.156071428571428,0.09181202522345952,10.39636423758098,0.010339692991692573,0.01069887657649815,0.009501597960479558,97.71861111111112,97.79694444444445,97.82361111111112,20.93638888888889,3.8391666666666664,0.05082484086354574,2.805858810742696
38,0.010900071943719274,0.010925666196271777,0.010840353555977345,0.2,98.00959821428575,98.00156249999999,98.46816964285713,22.42388392857143,3.8658482142857147,0.09574939097676959,10.395950070449285,0.011042303457442258,0.011618861462920904,0.009697001776657999,97.63972222222223,97.66583333333332,97.84833333333333,22.005277777777778,5.166388888888889,0.047960513167911105,2.8063958353466454
