epoch,train_loss,train_bs,train_cloc,train_beta,train_dice,train_precision,train_recall,train_hd95,train_assd,train_ipe,train_mem,val_loss,val_bs,val_cloc,val_dice,val_precision,val_recall,val_hd95,val_assd,val_ipe,val_mem
1,0.254363423745547,0.28572873026132584,0.24092115834355354,0.006666666666666667,47.752544642857146,59.03245535714284,51.33107142857143,153.50281249999998,40.62187500000001,0.30274050895656857,10.865134426525662,0.2662101255522834,0.23115908727049828,0.28123200684785843,57.73916666666667,52.943333333333335,78.13166666666666,171.84916666666666,46.49861111111111,1.7090147468778825,6.41900814904107
2,0.18503504053556494,0.18690967187285423,0.18423163890838623,0.013333333333333334,62.28080357142858,68.51553571428572,65.21022321428572,118.30526785714287,31.647008928571427,0.13389633063759124,10.396119692495892,0.16422671027895477,0.13929757848381996,0.17491063103079796,68.11805555555556,63.72166666666667,81.46888888888887,106.54527777777778,32.305277777777775,0.04608428478240967,2.80755254957411
3,0.14670403521241887,0.13932611048221588,0.1498660035431385,0.020000000000000004,68.04308035714286,72.30678571428571,71.32004464285714,96.13959821428571,27.538883928571426,0.11483669600316457,10.396547142948423,0.10826353330372107,0.10459738224744797,0.10983474366366863,75.96333333333332,77.77111111111111,78.81277777777777,76.47,21.799444444444447,0.04640287160873413,2.806129429075453
4,0.12238019159329788,0.1193025279790163,0.12369918450713158,0.02666666666666667,72.46410714285715,76.48732142857142,74.86258928571428,88.03901785714285,24.028616071428573,0.0990134956581252,10.396636030503682,0.22964516307951674,0.3171216696500778,0.19215523451566696,45.36472222222222,89.09833333333333,36.510000000000005,103.34916666666668,29.759999999999998,0.046207494205898716,2.8064994547102184
5,0.10467230897795943,0.10050542838871479,0.10645812004804611,0.03333333333333333,76.29785714285715,78.17732142857143,80.2339732142857,82.64616071428573,21.496919642857144,0.1056181373340743,10.396607978003365,0.09210578000379933,0.08319381810724735,0.09592518582940102,77.85916666666667,83.91305555555556,76.69694444444444,74.75166666666667,19.72222222222222,0.04682579967710707,2.8063188393910723
6,0.10080475309431287,0.09570232219994068,0.10299151204526424,0.04000000000000001,77.16830357142857,79.84169642857144,79.42589285714287,84.37946428571429,20.875848214285718,0.10753231814929416,10.396026922123774,0.1915770528010196,0.2211569994688034,0.17889993637800217,62.82694444444446,69.46333333333334,68.57666666666665,121.69527777777778,31.67416666666667,0.046610620286729604,2.8056906594170465
7,0.08054392087173515,0.07614926062524319,0.0824273619800806,0.04666666666666667,81.37022321428572,83.55075892857143,83.340625,76.03004464285715,17.854374999999997,0.10968322519745147,10.396996059588025,0.07855827661438121,0.07584099285304546,0.07972283195704222,81.00083333333333,78.87222222222222,86.6225,78.40972222222223,18.88111111111111,0.04667092031902737,2.8056499693128796
8,0.07976620033566308,0.07483183778822422,0.08188093267381191,0.05333333333333334,81.84196428571428,84.29321428571428,83.46642857142858,69.06227678571429,17.438705357142858,0.10097912273236684,10.397016163383212,0.060196870989683605,0.06126155238598585,0.05974057875573635,85.33472222222223,86.1361111111111,86.77277777777778,58.74138888888889,13.880833333333335,0.04668764935599433,2.806579563352797
9,0.06545238901994058,0.06359007395803928,0.06625053007155657,0.06,85.04066964285714,86.63348214285713,86.64781250000001,67.18517857142857,15.105848214285713,0.10069006894315992,10.396417570965632,0.057839550957497626,0.06028079800307751,0.05679330509155989,85.88333333333334,90.38555555555556,83.66472222222222,58.32666666666667,12.478055555555557,0.046932584709591336,2.806698481241862
10,0.05681613029446453,0.05121731664985418,0.059215620160102844,0.06666666666666667,87.33388392857144,88.70535714285712,88.39491071428573,62.83629464285714,13.60660714285714,0.10034589895180293,10.396988383361272,0.04778235811843641,0.04768464993685484,0.047824231907725334,88.3586111111111,91.09333333333333,87.08333333333333,53.13305555555555,11.414722222222224,0.04757704337437947,2.806157562467787
