epoch,train_loss,train_bs,train_cloc,train_beta,train_dice,train_precision,train_recall,train_hd95,train_assd,train_ipe,train_mem,val_loss,val_bs,val_cloc,val_dice,val_precision,val_recall,val_hd95,val_assd,val_ipe,val_mem
1,0.23517470760270953,0.3005392923951149,0.22791199758648872,0.006666666666666667,43.28022321428571,61.197723214285716,44.18642857142858,163.97218750000002,53.57504464285714,0.44330572549785885,10.866293685776848,0.21285014185640547,0.20276589319109917,0.2139706090092659,57.63833333333333,53.25527777777778,71.52777777777777,196.79611111111114,47.27638888888889,1.6026873787244162,6.4193052185906305
2,0.1838015765783244,0.2089998759329319,0.18100177869200706,0.013333333333333334,58.00834821428572,67.77964285714286,58.19526785714286,123.38973214285713,33.621339285714285,0.1415130772760936,10.396442711353302,0.23134221840235922,0.24784636497497559,0.2295084334909916,50.1925,58.27055555555556,60.16166666666666,184.79805555555555,51.75305555555556,0.04679883188671537,2.806502593888177
3,0.16942375048529357,0.178120419383049,0.16845747828483582,0.020000000000000004,62.32116071428572,69.31799107142858,64.21169642857144,109.65526785714289,30.29892857142857,0.1166835810456957,10.397916427680425,0.12904827224297655,0.15145508013665676,0.12655862793326378,68.12333333333333,81.46416666666667,63.89944444444445,80.325,24.3975,0.04700673951043023,2.80666446685791
4,0.13513705318993222,0.14226606488227844,0.13434495404362679,0.02666666666666667,68.87366071428572,74.63245535714285,69.69816964285714,91.14482142857142,24.151383928571427,0.12284140075956072,10.39649704524449,0.12394244022046526,0.14736149087548256,0.12134033814072609,71.14833333333334,88.555,62.8325,74.41416666666667,23.936666666666667,0.04992463853624132,2.807280275556776
5,0.10768900495687767,0.11803604662418365,0.10653934627771378,0.03333333333333333,74.2121875,76.78156249999999,75.81125,85.2450892857143,21.543660714285714,0.10491200004305158,10.396926632949285,0.2301626176469856,0.3791443631052971,0.21360909566283226,42.68611111111111,69.11055555555556,35.70583333333333,131.66861111111112,37.99916666666667,0.047675629456837974,2.8078495396508107
6,0.09392623478197493,0.10407686233520508,0.09279840439558029,0.04000000000000001,77.50687500000001,80.17607142857142,78.24339285714285,80.76513392857144,19.479241071428575,0.10959746049983161,10.396460149969375,0.09658732914572789,0.11188574507832527,0.0948875118046999,76.72972222222222,87.18805555555556,71.15166666666666,72.09722222222223,18.523055555555555,0.05037659406661987,2.8077602518929377
7,0.08504066300728093,0.0962753426283598,0.08379237912595272,0.04666666666666667,78.86763392857142,81.67700892857144,79.64982142857143,82.08464285714285,19.148973214285718,0.10926940824304308,10.39644707100732,0.07253787977000078,0.07979391794651747,0.07173165678977966,81.47611111111111,93.01666666666667,74.99472222222222,69.05250000000001,16.214444444444442,0.04823924435509576,2.806770920753479
8,0.06950472490072052,0.08043777570128441,0.06828994490206242,0.05333333333333334,81.98486607142854,83.77383928571427,83.00991071428572,72.02160714285714,16.14785714285714,0.11472833795206888,10.396451430661338,0.052493174379277564,0.06520011369138956,0.051081293262541294,85.44666666666667,85.7161111111111,86.7688888888889,62.87305555555555,13.351111111111111,0.05254405074649387,2.8077602518929377
9,0.06064153342906918,0.06573001388460398,0.06007614731788635,0.06,85.261875,86.24553571428571,86.90821428571428,63.254374999999996,13.583883928571431,0.11224549476589477,10.396451430661338,0.04582610628050235,0.05647599697113037,0.0446427883580327,87.3175,87.03527777777776,89.04194444444445,64.765,12.706666666666667,0.05087757772869533,2.8075176344977484
10,0.055797211114882624,0.0633705360814929,0.054955738596618176,0.06666666666666667,85.8779017857143,87.56263392857143,87.04486607142857,63.08209821428572,13.31205357142857,0.11132990143128803,10.396451430661338,0.04659315457360612,0.053468603640794754,0.045829215086996555,87.73416666666665,90.55888888888889,86.41222222222224,49.26722222222222,10.345277777777778,0.049891246689690485,2.8079597155253095
11,0.056816241450308426,0.062040102668106556,0.05623581726104021,0.07333333333333333,86.02187499999998,87.2475,87.21714285714286,63.270624999999995,12.801071428571431,0.115261866578034,10.396826360906875,0.04515533847734332,0.05312475096434355,0.044269850477576256,88.20472222222223,85.02166666666668,93.1575,74.61083333333333,13.483888888888888,0.048670318391588,2.8073951668209496
12,0.04810896818318204,0.05793933477252722,0.04701670724898577,0.08000000000000002,87.70459821428572,88.28852678571428,89.11848214285715,55.67513392857141,11.661607142857145,0.1140213321362223,10.396451430661338,0.055599301070388824,0.04930716287344694,0.05629842635244131,88.84166666666667,85.80972222222222,94.79944444444443,69.78944444444443,13.818055555555556,0.046287218729654946,2.8067060444090104
