epoch,train_loss,train_dice,train_precision,train_recall,train_hd95,train_assd,train_ipe,train_mem,val_loss,val_dice,val_precision,val_recall,val_hd95,val_assd,val_ipe,val_mem
18,0.24029728050144122,91.55611607142855,91.93075892857142,92.96647321428568,55.43142857142857,10.456428571428571,0.10862345567771367,10.395736021654946,0.1968920638060404,92.78805555555556,91.27388888888888,95.51555555555554,48.50777777777778,9.8625,0.04891592926449246,2.8063300185733375
19,0.21605382942860682,92.33129464285715,92.33294642857143,93.89375000000003,51.975357142857135,9.8390625,0.09864736880574908,10.395736021654946,0.15882135834544897,94.15222222222224,93.14444444444445,95.69527777777776,42.19833333333334,8.860833333333332,0.04839852783415052,2.807010730107625
20,0.19719713813226136,93.0685267857143,93.29058035714284,94.18839285714284,49.245357142857145,9.118705357142856,0.09908881144864219,10.395736021654946,0.16009084259470302,94.04333333333334,96.13527777777779,92.61333333333334,39.56666666666667,7.146666666666667,0.049363553524017334,2.8063300185733375
21,0.18344720429740846,93.57919642857144,93.71267857142855,94.83142857142856,47.569062499999994,8.795535714285712,0.1034017162663596,10.395736021654946,0.1663274270378881,94.24833333333333,97.08833333333334,92.15194444444445,33.73305555555556,6.780833333333334,0.046794732411702476,2.807010730107625
22,0.18022205234904376,93.71183035714287,93.86495535714286,94.83589285714285,49.63125,8.88625,0.10618222398417336,10.395736021654946,0.13899809246261915,95.02305555555556,94.40666666666667,96.13527777777779,45.34861111111112,8.096666666666668,0.047557089063856334,2.8063300185733375
23,0.1728494525471303,94.03308035714284,94.0921875,95.30174107142857,45.22736607142857,8.176696428571429,0.10118750695671355,10.395736021654946,0.15718222497445017,94.52527777777777,94.72305555555555,95.38666666666667,37.707499999999996,7.702777777777779,0.048854086134168834,2.807010730107625
24,0.17883220586060944,93.68098214285713,93.96075892857144,95.11941964285715,48.68138392857142,8.672991071428573,0.10197031497955322,10.395736021654946,0.13504796640740502,95.26083333333334,97.09777777777778,94.0275,29.15722222222222,5.805833333333333,0.04838921626408895,2.8063300185733375
25,0.14801783798195955,94.99535714285715,94.97017857142856,95.94629464285714,42.57598214285714,7.709151785714285,0.10086684780461448,10.395736021654946,0.11725123138684365,95.32527777777777,97.88611111111112,93.51222222222222,28.815555555555555,5.968888888888889,0.048284928003946945,2.807010730107625
26,0.12357183925009199,96.0035714285714,96.10549107142859,96.76107142857143,36.778794642857136,6.3874553571428585,0.0974570055093084,10.395736021654946,0.11961350476162301,95.84944444444443,98.705,93.54361111111112,23.485555555555557,4.496944444444445,0.05036513672934638,2.8063300185733375
27,0.13435493050409214,95.44723214285715,95.57580357142857,96.56388392857144,35.799330357142864,6.308080357142856,0.09692719578742981,10.395736021654946,0.15205647837784556,95.1425,96.84222222222223,94.02527777777776,34.35888888888889,6.817777777777779,0.04925407965977987,2.807010730107625
28,0.12461675987911543,95.9338392857143,95.83191964285716,96.60004464285713,42.37718749999999,7.05325892857143,0.10366944968700409,10.395736021654946,0.09876139979395601,96.47944444444444,97.82166666666666,95.59749999999998,34.09194444444445,5.647222222222222,0.04994191063774957,2.8063300185733375
29,0.11468254323283743,96.32200892857142,96.32285714285716,97.01477678571428,33.89419642857143,5.8594196428571435,0.10020595150334494,10.395736021654946,0.09263033833768633,96.75611111111111,97.8175,96.04305555555555,25.755833333333335,4.588888888888889,0.05137203799353706,2.807010730107625
30,0.11527030583238229,96.02982142857144,96.06727678571428,96.69017857142858,36.77584821428571,6.434732142857142,0.09833952784538269,10.395736021654946,0.28088620077404713,91.2225,98.41444444444444,86.26944444444443,35.473055555555554,7.901666666666667,0.04797816938824124,2.8063300185733375
31,0.10966965907885293,96.12669642857142,96.15120535714286,96.90116071428572,35.745133928571434,5.9627678571428575,0.09502140751906804,10.395736021654946,0.11087119594837228,96.04611111111112,97.85138888888888,94.84333333333333,24.108333333333334,4.853611111111112,0.050856696234809026,2.807010730107625
32,0.10101180673310799,96.66455357142857,96.54147321428572,97.58464285714284,34.07870535714286,5.612321428571429,0.0952844853912081,10.395736021654946,0.15876042915301192,95.25222222222223,95.19722222222222,96.20916666666668,50.02194444444445,8.881666666666666,0.047705372174580894,2.8063300185733375
33,0.08902804679902536,97.22866071428571,97.3463392857143,97.51455357142856,30.438705357142858,5.160714285714286,0.09653377852269582,10.395736021654946,0.06341140810400248,97.72611111111112,98.71777777777777,96.88638888888889,15.14027777777778,2.9827777777777778,0.048943420251210526,2.807010730107625
34,0.09477569340794746,96.79696428571431,96.8234375,97.53343749999999,29.698794642857138,4.993125000000001,0.09862500322716578,10.395736021654946,0.06673294993945295,97.565,97.36361111111111,98.08444444444444,23.518611111111113,3.9194444444444443,0.04844059546788534,2.8063300185733375
35,0.10496197084596913,96.57754464285716,96.67008928571428,97.32821428571427,34.86084821428571,5.718705357142857,0.10101344862154553,10.395736021654946,0.06720583922126226,97.89527777777779,97.40222222222222,98.47861111111112,23.118888888888886,4.2877777777777775,0.04873108201556735,2.807010730107625
36,0.10108819745281444,96.6915625,96.69808035714287,97.31022321428571,32.74209821428572,5.697857142857142,0.09981986454554967,10.395736021654946,0.06037150129365424,97.71416666666666,98.54138888888889,97.15694444444443,15.29861111111111,2.7977777777777777,0.049897968769073486,2.8063300185733375
37,0.08392145749946525,97.30026785714283,97.233125,97.81098214285716,30.328526785714285,4.960982142857143,0.0963550518665995,10.395736021654946,0.06786380170120133,97.44861111111112,98.9075,96.30777777777777,14.122222222222224,3.0,0.04847878879970974,2.807010730107625
38,0.07720739042269997,97.34,97.33839285714288,98.05406249999999,25.818348214285713,4.337946428571429,0.09473222174814769,10.395736021654946,0.057594725784535214,97.90527777777777,98.18194444444444,97.85499999999999,19.776944444444442,3.8075,0.04931136634614732,2.8063300185733375
39,0.07764605209480838,97.61808035714284,97.67767857142857,97.93209821428572,26.053705357142857,4.478169642857143,0.09274261019059589,10.395736021654946,0.08127287583839563,97.26138888888889,96.77805555555555,97.98361111111112,32.98722222222222,5.327777777777778,0.049013747109307185,2.807010730107625
40,0.06943343583095288,97.86044642857144,97.8640625,98.26031250000001,23.79477678571428,3.852767857142857,0.08481222710439137,10.395736021654946,0.055799170604182616,98.07972222222223,98.24833333333333,98.08638888888889,19.135555555555555,3.660555555555556,0.05036937528186374,2.8063300185733375
41,0.07470514530931334,97.51473214285714,97.57544642857144,97.96906249999998,23.338973214285712,3.849419642857143,0.09177379097257342,10.395736021654946,0.0638056214277943,97.85388888888889,97.26222222222223,98.65999999999998,27.76777777777778,4.4725,0.04953329430686103,2.807010730107625
42,0.0687745424012454,97.82937499999998,97.89473214285714,98.11808035714284,22.029955357142857,3.792723214285714,0.09066654528890337,10.395736021654946,0.07507962831813428,97.33222222222221,97.62222222222222,97.33166666666668,23.730277777777776,4.351944444444444,0.049947129355536565,2.8063300185733375
43,0.07713778353562312,97.57910714285714,97.53397321428571,98.15642857142858,24.28205357142857,4.0727232142857135,0.0911859135542597,10.395736021654946,0.04722463417177399,98.49083333333333,98.51249999999999,98.58388888888888,13.0125,2.8755555555555556,0.04692803488837348,2.807010730107625
44,0.0553210290153012,98.1061160714286,98.17696428571429,98.39741071428571,19.51852678571429,3.180580357142857,0.08950359161411013,10.395736021654946,0.052463780260748334,98.08166666666668,98.41749999999999,97.92027777777777,25.009166666666665,3.8691666666666666,0.046407878398895264,2.8063300185733375
45,0.07091597428162848,97.77138392857141,97.78950892857142,98.23665178571426,22.412857142857135,3.777589285714286,0.09282322760139192,10.395736021654946,0.04392211553123262,98.43611111111113,98.72972222222222,98.22777777777779,16.279722222222222,3.0888888888888886,0.04869794845581055,2.807010730107625
46,0.06754349667296214,97.80441964285714,97.74276785714287,98.17933035714287,25.193169642857143,4.234107142857144,0.09502721258572171,10.395736021654946,0.055865400988194674,97.86055555555555,98.21611111111112,97.71083333333333,20.071666666666665,3.621944444444445,0.050455186102125384,2.8063300185733375
47,0.0770737608088114,97.52919642857142,97.61691964285716,98.11066964285712,25.210401785714282,4.0486160714285715,0.09510450384446553,10.395736021654946,0.04430477313386897,98.51388888888889,98.48166666666667,98.60499999999999,18.448888888888888,3.2347222222222225,0.04828822612762451,2.807010730107625
48,0.04999534611124545,98.21000000000001,98.20084821428571,98.70857142857143,17.962187500000002,2.915625,0.09223231673240662,10.395736021654946,0.049181500436841614,98.10111111111111,98.87944444444443,97.53416666666668,14.520555555555557,2.7986111111111107,0.04877307679918077,2.8063300185733375
49,0.09539547758842153,96.83544642857143,96.91125000000001,97.57866071428572,29.693883928571424,5.109598214285714,0.09832852333784103,10.395736021654946,0.0848291424723963,97.39750000000001,96.68,98.27138888888888,37.14,6.965833333333334,0.04793994956546359,2.807010730107625
50,0.07069980243769741,97.58196428571426,97.67223214285714,98.15200892857143,24.79035714285714,3.966428571428572,0.0967855155467987,10.395736021654946,0.06607043530998959,97.80916666666667,97.14972222222221,98.71888888888888,29.179444444444446,5.195277777777778,0.04697215557098389,2.8063300185733375
51,0.08169979860291018,97.4119642857143,97.41285714285715,98.04995535714288,24.032053571428566,4.075848214285715,0.09521179433379853,10.395736021654946,0.042363471972445645,98.47416666666665,98.66777777777777,98.36027777777777,14.2125,2.7169444444444446,0.0479398700926039,2.807010730107625
52,0.05600047898561959,98.09174107142857,98.20647321428571,98.44620535714286,17.791473214285716,3.0775000000000006,0.09029120739017214,10.395736021654946,0.04719883925281465,98.43,98.26194444444442,98.73305555555555,17.750833333333333,3.0686111111111107,0.048860914177364774,2.8063300185733375
53,0.056993516725404855,98.17017857142856,98.11517857142857,98.58254464285713,20.368616071428573,3.423749999999999,0.0927853062748909,10.395736021654946,0.04738773834995098,98.39666666666668,98.38194444444444,98.51222222222222,21.984166666666667,3.561666666666667,0.046697517236073814,2.807010730107625
54,0.052261049158654975,98.23223214285716,98.21946428571425,98.6954017857143,17.85330357142857,2.966964285714286,0.08777810739619392,10.395736021654946,0.04110515783799605,98.6138888888889,98.18777777777778,99.10833333333333,16.286944444444444,3.248611111111112,0.04804253578186035,2.8063300185733375
55,0.050268047339549024,98.25683035714285,98.23151785714285,98.7322767857143,17.336249999999996,2.9346875,0.09145359162773405,10.395736021654946,0.044122623176210456,98.52666666666667,98.1875,98.99083333333333,17.44861111111111,3.5488888888888885,0.04905373520321317,2.807010730107625
56,0.05289021967161846,98.16897321428573,98.22883928571429,98.40799107142858,18.04,3.1665625,0.09037456342152188,10.395736021654946,0.056404205608285136,97.97166666666666,97.73944444444444,98.38777777777779,17.863055555555555,3.4094444444444445,0.04893415504031712,2.8063300185733375
57,0.03916017012046982,98.58941964285717,98.63513392857143,98.74428571428572,17.6378125,2.7035267857142857,0.08832268736192157,10.395736021654946,0.050349692193170384,98.3775,98.30083333333334,98.51805555555555,23.361388888888886,3.5261111111111116,0.048667192459106445,2.807010730107625
58,0.05258894861409707,98.34625,98.39558035714285,98.76718749999999,18.242410714285718,2.828392857142857,0.0866301783493587,10.395736021654946,0.06234530858798987,97.7313888888889,97.01499999999999,98.75083333333333,34.026111111111106,5.570833333333333,0.0501670241355896,2.8063300185733375
59,0.058431852638022974,98.06004464285715,98.08330357142856,98.50629464285717,19.09741071428571,3.1616964285714286,0.08948052142347608,10.395736021654946,0.036584300506446094,98.69749999999999,98.69916666666667,98.77027777777779,13.061944444444446,2.905,0.048563506868150495,2.807010730107625
60,0.041444296786461825,98.51031250000003,98.48964285714285,98.9511607142857,13.88267857142857,2.2428125000000003,0.0878298601933888,10.395736021654946,0.03668483927483774,98.66805555555557,98.56,98.88166666666667,14.368333333333332,2.6930555555555555,0.04693345891104804,2.8063300185733375
61,0.044795542410741164,98.59852678571428,98.63330357142857,99.01946428571426,12.002276785714285,2.061026785714286,0.08834807681185859,10.395736021654946,0.04214814933948219,98.71138888888889,99.24,98.24305555555556,12.001944444444444,2.2319444444444443,0.04982971482806736,2.807010730107625
62,0.03551350694241202,98.7639732142857,98.74803571428572,98.96205357142857,14.236696428571427,2.268928571428571,0.08542246690818242,10.395736021654946,0.026865164813999497,98.96805555555557,99.08333333333333,98.91472222222222,13.434166666666666,2.183333333333333,0.048022694057888456,2.8063300185733375
63,0.0454882286472379,98.54267857142857,98.57531250000001,98.86084821428571,15.017499999999998,2.492901785714286,0.08569612673350743,10.395736021654946,0.04776561130873031,98.33555555555557,98.01861111111113,98.74166666666666,26.442222222222224,4.050833333333333,0.04777316252390544,2.807010730107625
64,0.05862348948721774,98.00321428571428,97.96861607142857,98.57071428571427,21.16366071428571,3.334419642857142,0.09108264531408038,10.395736021654946,0.04338317558479805,98.34916666666666,98.87888888888888,97.94527777777778,13.763055555555555,2.6780555555555554,0.047372129228379994,2.8063300185733375
65,0.043457937896684076,98.49549107142856,98.4733482142857,98.75870535714284,16.62879464285714,2.6185714285714288,0.09034828309501919,10.395736021654946,0.04409335954632196,98.2488888888889,97.705,98.895,25.997222222222224,4.309722222222223,0.049252337879604764,2.807010730107625
66,0.04191928085596633,98.62513392857143,98.63892857142855,99.04424107142856,11.955312500000002,2.0551339285714283,0.08295296132564545,10.395736021654946,0.05647976436497022,97.96583333333334,97.72361111111111,98.34083333333334,20.48222222222222,3.7527777777777773,0.047843999332851835,2.8063300185733375
67,0.039550600434137904,98.66441964285715,98.65357142857142,99.00986607142858,12.854732142857141,2.2287946428571423,0.08375016174146108,10.395736021654946,0.06260353634651336,97.45888888888888,96.07500000000002,99.31972222222223,25.465555555555554,4.196111111111112,0.04887261655595567,2.807010730107625
68,0.04517249880674561,98.47790178571428,98.45522321428571,98.78334821428572,17.917098214285716,2.841919642857143,0.08914726227521896,10.395736021654946,0.05909371875329977,97.73972222222221,96.97944444444445,98.81472222222223,26.094444444444445,4.271388888888889,0.04915455314848158,2.8063300185733375
69,0.042645731535490734,98.6039732142857,98.50736607142859,99.03647321428573,13.532857142857145,2.142767857142857,0.08546474043812072,10.395736021654946,0.03221842958333178,98.87972222222223,98.65166666666667,99.20583333333333,13.023333333333333,2.5194444444444444,0.05003262890709771,2.807010730107625
70,0.04303717615922713,98.55625,98.591875,99.02285714285715,12.323973214285715,2.1355357142857145,0.08744033638920104,10.395736021654946,0.025720533811383776,99.0977777777778,98.99083333333334,99.26166666666667,8.34888888888889,1.955,0.047584255536397294,2.8063300185733375
71,0.03758609883412386,98.58401785714285,98.59959821428572,99.18142857142855,10.878526785714286,1.8025,0.08377689548901149,10.395736021654946,0.02578770172678762,98.98666666666666,98.94694444444445,99.15444444444445,8.889166666666666,1.9769444444444444,0.04963247643576728,2.807010730107625
72,0.02053539177411169,99.28321428571427,99.29584821428571,99.296875,9.706026785714286,1.5395982142857139,0.08764658655439105,10.395736021654946,0.02598386830908971,98.92666666666666,98.9363888888889,99.03222222222223,8.397499999999999,1.8480555555555558,0.04921122392018636,2.8063300185733375
73,0.02818130857693697,99.02348214285713,99.0232142857143,99.20513392857144,9.735714285714288,1.620535714285714,0.08157327558313097,10.395736021654946,0.033071140499992505,98.86444444444444,98.29916666666666,99.51138888888889,15.432222222222222,3.445277777777778,0.048784328831566706,2.807010730107625
74,0.03415805813399077,98.71022321428575,98.70535714285715,99.15263392857143,9.531160714285715,1.6664732142857144,0.08513905853033066,10.395736021654946,0.027296845930525,98.99055555555555,99.0363888888889,99.00999999999999,9.370000000000001,1.946388888888889,0.048349618911743164,2.8063300185733375
75,0.02972386109675946,98.91098214285714,98.9141517857143,99.18566964285714,12.229687499999999,1.922455357142857,0.0821306077497346,10.395736021654946,0.02897988528841072,98.91611111111109,98.79750000000001,99.1288888888889,13.438055555555554,2.3724999999999996,0.049333777692582875,2.807010730107625
76,0.031148450245382264,98.791875,98.86950892857143,99.11825892857144,9.853258928571428,1.6507142857142858,0.08915105142763682,10.395736021654946,0.022979918388753302,99.12277777777777,99.16972222222223,99.11222222222221,8.143888888888888,1.668888888888889,0.049373990959591336,2.8063300185733375
77,0.02956874775866579,98.78495535714285,98.75870535714287,99.35013392857142,8.651473214285716,1.4391071428571427,0.08366845761026653,10.395736021654946,0.02664224344253954,98.99861111111112,98.85361111111112,99.22972222222222,9.950277777777778,2.0636111111111113,0.04804954263899061,2.807010730107625
78,0.03014926305955409,98.9630357142857,98.98250000000002,99.21491071428574,11.770937499999999,1.8476339285714283,0.08642622083425522,10.395736021654946,0.027737266474610403,99.00583333333333,99.1975,98.85888888888888,8.647777777777778,1.7075,0.04724096589618258,2.8063300185733375
79,0.03003879436541216,98.87285714285714,98.88374999999999,99.24321428571429,9.481696428571427,1.5060714285714285,0.08791995474270412,10.395736021654946,0.03469804991295354,98.62055555555554,98.74694444444445,98.63861111111112,9.752777777777776,2.256111111111111,0.04897535509533352,2.807010730107625
80,0.03513624004803465,98.82441964285715,98.87950892857143,99.05584821428569,11.373973214285712,1.974017857142857,0.08875273700271334,10.395736021654946,0.02666200575832691,98.86444444444444,99.2725,98.57277777777779,8.347777777777779,1.7591666666666665,0.04742652177810669,2.8063300185733375
81,0.041061011843599504,98.47504464285714,98.49075892857144,99.02611607142859,12.537857142857144,2.242946428571429,0.08670732591833388,10.395736021654946,0.02867790387891647,98.89944444444444,98.89916666666667,98.9713888888889,9.517777777777779,2.144722222222222,0.047234144475724965,2.807010730107625
82,0.031119453620963862,98.75669642857144,98.77785714285713,99.24419642857146,9.777008928571428,1.5223660714285714,0.08985668527228492,10.395736021654946,0.0327568781018878,98.81388888888888,98.44750000000002,99.31333333333332,14.513333333333334,2.5147222222222223,0.048208879099951855,2.8063300185733375
83,0.024120592162944376,99.1352232142857,99.11973214285715,99.3749107142857,7.549241071428572,1.3287946428571429,0.08440584263631276,10.395736021654946,0.024888049759384658,99.01944444444445,99.00638888888889,99.1363888888889,16.67527777777778,2.2647222222222223,0.04777391089333428,2.807010730107625
84,0.016853435910888948,99.36803571428571,99.36178571428573,99.49267857142857,5.652946428571428,0.9816964285714286,0.08113322300570353,10.395736021654946,0.022409508276420333,99.16361111111112,99.06222222222222,99.28999999999999,9.458333333333334,1.8905555555555553,0.04836493730545044,2.8063300185733375
85,0.017808823904488236,99.31232142857144,99.32401785714286,99.42223214285713,7.491741071428571,1.2049999999999998,0.08337310595171792,10.395736021654946,0.022214713273569938,99.13833333333334,99.12666666666667,99.18111111111112,7.639166666666666,1.7752777777777777,0.04915787776311238,2.807010730107625
86,0.017405086282191666,99.38669642857144,99.38285714285713,99.42616071428574,6.8195089285714285,1.1332589285714287,0.08446537171091352,10.395736021654946,0.021851457176833518,99.15444444444444,99.0536111111111,99.28999999999999,7.662222222222223,1.9213888888888888,0.04894802967707316,2.8063300185733375
87,0.017533676291350275,99.34098214285714,99.33227678571427,99.47098214285714,7.1484375,1.1065178571428569,0.08134928132806506,10.395736021654946,0.022485198129692838,99.12583333333333,99.0925,99.21944444444443,8.378333333333334,1.9583333333333335,0.048016369342803955,2.807010730107625
88,0.019787432461661023,99.06584821428572,99.07799107142856,99.40459821428573,7.24825892857143,1.1834821428571427,0.08299370748656136,10.395736021654946,0.020575545275480382,99.23111111111112,99.11694444444444,99.37916666666666,7.871944444444445,1.8263888888888888,0.04899397161271837,2.8063300185733375
89,0.020477812167622948,99.17406249999999,99.16209821428572,99.4346875,6.888794642857143,1.1555357142857143,0.08407191719327654,10.395736021654946,0.02263385111776491,99.16194444444444,99.00944444444444,99.36250000000001,8.33361111111111,1.7972222222222223,0.0475514398680793,2.807010730107625
90,0.021117949960171245,99.1433482142857,99.18053571428572,99.35620535714287,7.122544642857143,1.275044642857143,0.08243222321782794,10.395736021654946,0.021183628032708332,99.19833333333334,99.23833333333333,99.18916666666667,7.9769444444444435,1.7986111111111112,0.047979010476006397,2.8063300185733375
91,0.023517134520391537,99.01598214285715,99.07263392857145,99.41683035714286,6.147276785714286,1.0018750000000003,0.08170497098139354,10.395736021654946,0.02127627981826663,99.15583333333335,99.21194444444446,99.14472222222223,8.578888888888889,1.7230555555555553,0.0480937295489841,2.807010730107625
92,0.026746117518216907,99.05977678571429,99.03875,99.35973214285715,9.839464285714286,1.5459374999999995,0.08547836861440114,10.395736021654946,0.02514514587043474,99.04666666666665,98.89666666666668,99.24361111111111,21.239166666666666,2.701388888888889,0.05027047130796644,2.8063300185733375
93,0.01815248382003379,99.30035714285714,99.31361607142858,99.46678571428573,5.3025,0.9529910714285714,0.08219722445522036,10.395736021654946,0.021225880792674918,99.18388888888889,99.29027777777776,99.12916666666668,7.045277777777778,1.5427777777777778,0.048433820406595864,2.807010730107625
94,0.020007140938625004,99.18022321428572,99.18138392857142,99.42544642857143,6.473705357142857,1.0975446428571427,0.08210075433765139,10.395736021654946,0.021002035982544638,99.175,99.23472222222222,99.14805555555556,7.699722222222222,1.7255555555555555,0.04807562960518731,2.8063300185733375
95,0.023149179059795903,99.03080357142858,99.0541964285714,99.48169642857144,4.852812500000001,0.8354910714285713,0.08281370465244567,10.395736021654946,0.022357431757781238,99.14166666666667,99.19194444444446,99.1361111111111,8.580833333333333,1.7527777777777778,0.047532591554853655,2.807010730107625
96,0.0179282273228247,99.17870535714287,99.1999107142857,99.49754464285715,5.002812500000001,0.9025,0.07899449339934758,10.395736021654946,0.021649213106785383,99.18222222222222,99.09972222222223,99.29083333333334,7.794444444444444,1.9311111111111112,0.04815370506710477,2.8063300185733375
97,0.0217325200605306,99.06816964285716,99.03700892857142,99.46209821428572,6.608169642857144,1.151026785714286,0.08085522055625916,10.395736021654946,0.0223408192784215,99.13000000000001,99.01666666666668,99.27722222222222,14.866666666666667,2.573611111111111,0.04802674055099487,2.807010730107625
98,0.021517656930622513,99.049375,99.05147321428572,99.4996875,6.39111607142857,1.0324107142857142,0.08340999271188462,10.395736021654946,0.02140838818417655,99.19805555555556,99.11138888888888,99.32027777777776,11.088888888888889,2.0047222222222225,0.048882835441165506,2.8063300185733375
