epoch,train_loss,train_bs,train_cloc,train_beta,train_dice,train_precision,train_recall,train_hd95,train_assd,train_ipe,train_mem,val_loss,val_bs,val_cloc,val_dice,val_precision,val_recall,val_hd95,val_assd,val_ipe,val_mem
1,0.21083927946165204,0.21083926409482956,0.3354756832122803,0.006666666666666667,58.25388392857143,52.46433035714286,82.50933035714286,179.30116071428571,56.814598214285716,0.4309260334287371,10.866090229579381,0.21012070857816273,0.21012070402503014,0.41923972964286804,55.47,47.834722222222226,84.81166666666667,181.58333333333334,62.48583333333333,1.691235734356774,6.419265535142687
2,0.1645385765337518,0.16453857719898224,0.24999994039535522,0.013333333333333334,63.410133928571426,59.70191964285715,81.68098214285715,145.09120535714288,42.753080357142856,0.11923296856028692,10.39738439662116,0.11600694805383682,0.11600694432854652,0.17535606771707535,70.63444444444443,67.05888888888889,85.36222222222223,125.40805555555556,33.579166666666666,0.04684963491227892,2.8073641988966203
3,0.11842842872387596,0.11842843517661095,0.1584596484899521,0.020000000000000004,71.04120535714286,70.64223214285715,80.43120535714286,100.6040625,28.774241071428577,0.1128793443952288,10.397035930837903,0.1017340293361081,0.10173402912914753,0.13314495608210564,74.47916666666666,72.63694444444445,82.68749999999999,118.69472222222221,29.563333333333333,0.04789438512590196,2.806952052646213
4,0.09640191462157027,0.09640191495418549,0.1205757912248373,0.02666666666666667,76.38665178571428,76.08321428571428,83.37584821428572,87.32620535714287,23.82450892857143,0.11135141232184001,10.396532969815391,0.08208397072222498,0.08208397030830383,0.1014388706535101,78.7113888888889,82.13583333333334,80.18583333333333,74.86888888888889,20.227777777777778,0.04634150531556871,2.807238062222799
5,0.09521198405751159,0.09521199390292168,0.11762011051177979,0.03333333333333333,76.45816964285714,78.14352678571429,81.67857142857143,84.58111607142858,22.284285714285716,0.10089188494852612,10.397375677313123,0.20700605048073664,0.2070060521364212,0.18514084070920944,62.389722222222225,74.81583333333334,65.10194444444444,143.99722222222223,37.39138888888889,0.04881442255443997,2.8065579334894815
6,0.08140989326472793,0.08140989392995834,0.10296120494604111,0.04000000000000001,79.84633928571427,79.81638392857143,85.2008035714286,78.89308035714288,20.532589285714288,0.10264427108424051,10.396682492324285,0.06395048937863775,0.06395048834383488,0.0795005951076746,83.96166666666666,78.45305555555557,94.01666666666668,87.28222222222223,19.868055555555554,0.04760578605863783,2.8066178825166492
7,0.07015889078112586,0.07015889883041382,0.08765952847898006,0.04666666666666667,82.36544642857143,83.25553571428574,85.78200892857146,72.49897321428571,17.834330357142857,0.10155748043741498,10.396442711353302,0.1545007795923286,0.1545007787644863,0.15355494245886803,70.17388888888888,85.36694444444444,66.06277777777778,86.85666666666667,26.455277777777773,0.047677457332611084,2.806727661026849
8,0.05762427246996334,0.05762427765876055,0.07810544408857822,0.05333333333333334,85.10258928571429,86.53843749999999,87.19303571428573,67.4803125,15.714776785714285,0.10421863198280334,10.39645780835833,0.11329643014404508,0.11329642869532108,0.1463242582976818,72.62777777777777,91.86777777777777,65.58555555555554,70.57194444444445,18.346111111111114,0.04773543278376261,2.807068268458049
9,0.05852448640923415,0.058524493128061295,0.07108617201447487,0.06,85.56683035714283,86.7083482142857,87.87464285714285,60.49352678571429,14.61754464285714,0.09811383698667799,10.396464509623392,0.05174184673362308,0.051741848699748516,0.06453367974609137,86.38722222222223,89.48444444444446,85.17861111111111,60.37222222222223,14.181944444444444,0.04968148469924927,2.8071647352642484
10,0.055899220651813915,0.055899227038025856,0.0743991807103157,0.06666666666666667,85.60723214285713,85.8259375,88.623125,67.03071428571428,15.55660714285714,0.10894285887479782,10.396691211632321,0.04216539901163843,0.042165398597717285,0.06357812974601984,88.1688888888889,91.96805555555554,86.37944444444445,47.882777777777775,12.50111111111111,0.04856601688596937,2.8067835172017417
11,0.05114965034382684,0.051149655133485794,0.06596976146101952,0.07333333333333333,87.07272321428572,88.20044642857144,88.72035714285714,60.496205357142856,14.074776785714283,0.10531965962478092,10.39717949288232,0.0389216583636072,0.038921658881008625,0.05155807174742222,89.86222222222221,90.56833333333333,91.0213888888889,52.73916666666666,12.837777777777779,0.04844572809007433,2.8068424993091154
12,0.04852707617517028,0.04852707777172327,0.06529495306313038,0.08000000000000002,87.98973214285712,89.05111607142857,89.70272321428571,57.403437499999995,13.555401785714285,0.09957959822246007,10.396575519016812,0.06755995543466674,0.06755995750427246,0.08939980249851942,82.66750000000002,95.90277777777779,75.08777777777777,51.36861111111111,13.970833333333333,0.049216820134056934,2.8077602518929377
13,0.04533267965806382,0.04533268138766289,0.056674882769584656,0.08666666666666667,88.68272321428572,88.83169642857143,90.73714285714287,56.730044642857145,12.91544642857143,0.10496582835912704,10.396926632949285,0.04145641624927521,0.04145641624927521,0.05386135447770357,89.18472222222222,90.18666666666667,89.89444444444443,64.42999999999999,14.304999999999998,0.04686829116609361,2.8070133129755654
