epoch,train_loss,train_bs,train_cloc,train_beta,train_dice,train_precision,train_recall,train_hd95,train_assd,train_ipe,train_mem,val_loss,val_bs,val_cloc,val_dice,val_precision,val_recall,val_hd95,val_assd,val_ipe,val_mem
1,0.26279019557737876,0.32405901700258255,0.24747298657894135,0.006666666666666667,41.94218750000001,57.145982142857136,46.38741071428572,156.9858035714286,44.515044642857134,0.4107257287417139,10.865275527749741,0.2518029287457466,0.3088652417063713,0.23753734305500984,36.308055555555555,72.96944444444445,33.534166666666664,nan,nan,1.6676863299475775,6.42002985212538
2,0.2298020070219146,0.27260375022888184,0.21910158917307854,0.013333333333333334,49.361785714285716,64.37696428571428,50.83366071428571,140.54361607142857,35.87553571428572,0.15867735764810018,10.397898835795266,0.21144901919696066,0.24046598374843597,0.20419477671384811,52.24333333333333,76.49444444444444,47.12972222222222,127.8086111111111,32.97916666666667,0.052325851387447775,2.807480759090847
3,0.17422184173483402,0.1970454789698124,0.16851593926548958,0.020000000000000004,61.839910714285715,69.4136607142857,63.74477678571429,123.77004464285716,29.13165178571429,0.15721082368067332,10.396817641598838,0.15964875587572652,0.2281108945608139,0.14253322407603264,58.27833333333333,65.11694444444444,59.63944444444445,129.76972222222224,32.72888888888889,0.05251604980892605,2.807333442899916
4,0.14864489309755818,0.16613754257559776,0.14427172392606735,0.02666666666666667,66.31754464285714,72.04763392857141,69.12178571428572,108.16504464285715,25.677142857142854,0.13637238634484156,10.39665778194155,0.1649287115368578,0.1631616558879614,0.16537047550082207,65.06888888888889,81.39666666666668,59.15916666666666,105.9727777777778,27.77916666666667,0.056120746665530734,2.806361450089349
5,0.12303000004197072,0.13715270534157753,0.119499322026968,0.03333333333333333,70.31151785714286,73.88517857142855,72.48120535714285,106.15709821428572,23.393705357142856,0.12770765594073702,10.396451430661338,0.2886869079536862,0.4335451275110245,0.2524723410606384,33.7825,82.53305555555555,26.41166666666667,125.41305555555556,33.533611111111114,0.05352675914764404,2.806531998846266
6,0.11474176028942955,0.12713040970265865,0.11164459772408009,0.04000000000000001,72.25504464285714,75.6575,74.56419642857144,101.35857142857142,22.924821428571427,0.12927673757076263,10.397181510925293,0.15527448120216528,0.16663651168346405,0.15243397653102875,62.85472222222222,69.9161111111111,63.04861111111111,107.53972222222221,27.142222222222223,0.05507312880622016,2.807524416181776
7,0.10072524997355814,0.10490279272198677,0.09968086890876293,0.04666666666666667,75.6215625,78.31745535714286,77.40022321428572,89.6985267857143,19.76950892857143,0.12677439089332307,10.396447071007321,0.1069734644713915,0.1066539566963911,0.10705334134399891,75.03916666666666,82.82583333333335,73.12055555555555,80.16416666666667,20.24388888888889,0.05098325676388211,2.806797080569797
8,0.0987592181772925,0.10558870248496532,0.09705184772610664,0.05333333333333334,76.77419642857143,79.4916517857143,78.89089285714287,91.59522321428571,20.293035714285715,0.1280141036425318,10.396470563752311,0.10467966226860881,0.07961763441562653,0.11094516701996326,79.8386111111111,78.5275,86.64250000000001,111.67055555555555,25.624166666666667,0.05575612518522474,2.8076623413297863
9,0.10638802343912955,0.11180436238646507,0.10503394715487957,0.06,74.84450892857143,78.36151785714287,76.91584821428572,96.54848214285713,21.3340625,0.12463680229016713,10.396464509623392,0.19413081763519183,0.1948106549680233,0.19396085292100906,59.316944444444445,82.4911111111111,50.84777777777777,97.75805555555557,26.41222222222222,0.05100211832258436,2.806361450089349
10,0.09393389473968584,0.09509753063321114,0.09364298544824123,0.06666666666666667,78.01870535714285,81.0210267857143,79.33276785714287,91.96062500000001,19.787366071428572,0.12467486837080546,10.397170773574283,0.27193498238921165,0.40424492210149765,0.23885750398039818,40.19444444444444,81.69166666666668,32.153055555555554,134.30444444444444,36.82194444444444,0.052284671200646296,2.8067438337537975
