epoch,train_loss,train_bs,train_cloc,train_beta,train_dice,train_precision,train_recall,train_hd95,train_assd,train_ipe,train_mem,val_loss,val_bs,val_cloc,val_dice,val_precision,val_recall,val_hd95,val_assd,val_ipe,val_mem
1,0.24500255576068802,0.23845019936561584,0.25483110919594765,0.006666666666666667,56.45214285714286,57.54209821428571,68.78116071428572,156.72151785714286,42.066026785714286,0.4503276262964522,10.86585189614977,0.29842086177733207,0.22198433801531792,0.41307564079761505,52.145555555555546,40.25861111111111,90.62472222222222,207.7386111111111,65.74194444444446,1.4924059179094102,6.419373035430908
2,0.17543272194286275,0.16352416947484016,0.19329555332660675,0.013333333333333334,63.954285714285724,66.7879017857143,70.4265625,129.55919642857143,34.28290178571429,0.13971983428512302,10.397427993161337,0.27762951412134707,0.3043191581964493,0.23759502544999123,42.20388888888889,50.989999999999995,48.914166666666674,159.895,44.23361111111112,0.04660021596484714,2.8069678147633867
3,0.15114841854665428,0.13830669410526752,0.17041100189089775,0.020000000000000004,67.9699107142857,70.54370535714287,74.24888392857143,114.3532142857143,31.35223214285715,0.1207272612622806,10.396451430661338,0.12155843091507752,0.11394760571420193,0.1329746525734663,71.2,71.97222222222221,76.3711111111111,117.34527777777777,28.385555555555555,0.04904577467176649,2.8070663346184626
4,0.11916827530200994,0.11145909503102303,0.13073202967643738,0.02666666666666667,73.74415178571428,76.05263392857142,77.97674107142856,96.1927232142857,24.295535714285712,0.11929623995508465,10.397459140845708,0.24892852434681517,0.2863992378115654,0.19272242859005928,54.43527777777777,79.46194444444444,47.331944444444446,117.78694444444446,33.20888888888889,0.04768421252568563,2.806845744450887
5,0.11282488221435674,0.1057275515049696,0.12347089871764183,0.03333333333333333,74.79799107142858,76.6763392857143,79.61879464285715,90.34852678571428,23.292499999999997,0.11491555188383376,10.396451430661338,0.136052278853539,0.11715531162917614,0.1643977276980877,73.57694444444444,66.75805555555556,92.17888888888888,129.7513888888889,34.716111111111104,0.04706276125378078,2.8065161969926624
6,0.09299342790784845,0.08759667538106441,0.10108855180442333,0.04000000000000001,78.51915178571429,80.12495535714287,81.79254464285717,85.26906249999999,20.973660714285714,0.11038709219012942,10.396695571286338,0.10944813727918598,0.10400552861392498,0.11761204898357391,74.57472222222222,82.7575,72.61944444444444,82.86111111111111,21.494444444444447,0.046871582667032875,2.8072556919521756
7,0.08670497571750144,0.08025910705327988,0.09637376479804516,0.04666666666666667,80.36709821428572,82.67566964285713,82.88223214285715,77.2396875,18.6746875,0.11122746446302959,10.397410554545267,0.3034373887090219,0.35742492973804474,0.22245604544878006,46.554722222222225,73.37555555555556,40.66555555555556,96.01861111111111,26.10805555555556,0.04707507292429606,2.807068347930908
8,0.07897571939975023,0.07163582928478718,0.0899855475872755,0.05333333333333334,81.95723214285714,83.43602678571429,84.85482142857143,75.56535714285715,18.210892857142856,0.10894794868571417,10.396451430661338,0.08681558351963758,0.07946559600532055,0.0978405624628067,79.23083333333334,81.24055555555555,83.22861111111112,90.73638888888888,21.852222222222224,0.04782985978656345,2.806202676561144
9,0.07864527526960176,0.07344872504472733,0.08644011244177818,0.06,82.20785714285714,84.32821428571428,84.573125,76.53517857142859,17.603482142857143,0.11388332503182548,10.396930992603302,0.158547126274142,0.16932756453752518,0.14237647131085396,68.76833333333332,75.74083333333331,68.14722222222221,84.25055555555555,22.170555555555556,0.04734271764755249,2.8067292637295194
10,0.07593708128635106,0.06983474642038345,0.08509059809148312,0.06666666666666667,82.47674107142856,84.59205357142856,84.2689732142857,74.84455357142856,17.384732142857143,0.10804070213011333,10.396451430661338,0.07172044977131817,0.06893880385905504,0.07589291036128998,82.87333333333333,87.39722222222221,81.5475,67.49972222222223,15.375833333333333,0.04874318175845676,2.806758403778076
11,0.06269545747116874,0.05561413615942001,0.07331745326519012,0.07333333333333333,85.79794642857141,87.72803571428572,86.95745535714286,68.76598214285715,15.010223214285714,0.10236388019153049,10.397166413920267,0.09580739230538407,0.0939453486353159,0.09860045649111271,77.56027777777777,78.04694444444445,83.79527777777777,91.34333333333333,20.6425,0.04833247926500109,2.806716945436266
12,0.05801525708271324,0.051854626275599,0.06725620664656162,0.08000000000000002,86.87017857142857,89.15129464285715,87.30410714285713,60.90169642857143,13.80017857142857,0.10693775862455368,10.396451430661338,0.04397906448381642,0.04289304744452238,0.045608088839799166,89.55694444444444,92.73555555555556,87.95277777777778,47.564166666666665,10.771944444444443,0.047568652364942766,2.806965801450941
