epoch,train_loss,train_dice,train_precision,train_recall,train_hd95,train_assd,train_ipe,train_mem,val_loss,val_dice,val_precision,val_recall,val_hd95,val_assd,val_ipe,val_mem
1,0.06173321559825646,13.14004464285714,76.11508928571428,13.824732142857142,nan,nan,0.31288033830268047,10.865288610969271,0.06490307016712096,8.398333333333333,81.47000000000001,6.322777777777778,nan,nan,1.4486487176683212,6.418880118264092
2,0.051945005086184076,20.39928571428571,70.41910714285714,16.96049107142857,nan,nan,0.18280172880206788,10.396452473742622,0.06042191055085924,43.68611111111111,64.56305555555555,43.14388888888889,151.14666666666668,47.35527777777778,0.04879250129063924,2.806129799948798
3,0.04835162629439895,22.50629464285714,75.54620535714285,18.92986607142857,167.04946428571432,54.81308035714285,0.1648606796349798,10.396435035126549,0.057929826072520674,53.587777777777774,70.05000000000001,53.08083333333334,127.27888888888889,34.158055555555556,0.05044945743348864,2.8064130942026773
4,0.045040425312306204,35.85906249999999,81.09575892857144,29.698482142857145,132.66915178571432,40.55897321428571,0.15103946094002044,10.396435035126549,0.049368772034843765,29.665555555555557,74.03277777777778,24.69611111111111,nan,nan,0.04931975073284573,2.8064130942026773
5,0.040346204361412674,44.97857142857143,85.43147321428573,38.05616071428572,113.58455357142859,34.47678571428571,0.14615469319479807,10.396435035126549,0.08005058811977506,65.32055555555556,62.08583333333333,79.57694444444445,135.10055555555556,35.485277777777775,0.048421733909183085,2.8064130942026773
6,0.03529456980842432,61.03991071428571,87.23022321428572,53.729375,90.12892857142856,26.12915178571428,0.1320824506027358,10.396435035126549,0.0615418220921937,66.44722222222222,64.89111111111112,77.43111111111111,106.19749999999999,30.301944444444445,0.04967460367414687,2.8064130942026773
7,0.03291347765895937,65.87075892857142,87.99410714285715,58.61928571428571,79.55647321428572,22.527678571428574,0.12578559347561427,10.396435035126549,0.03886056990207483,70.72972222222222,77.05388888888889,70.50472222222221,79.07027777777778,21.3175,0.047649761041005455,2.8064130942026773
8,0.03233345367646377,68.94267857142857,87.95120535714285,61.805892857142865,81.9013392857143,22.667767857142856,0.11848466524056027,10.396435035126549,0.10750123392790556,32.32555555555556,74.06055555555555,26.803333333333335,nan,nan,0.04673390918307835,2.8064130942026773
9,0.027763433126632923,73.72874999999999,89.70263392857143,67.19120535714285,70.90495535714287,19.700357142857147,0.10993258761508123,10.396435035126549,0.10292959130472606,44.850833333333334,57.493611111111115,47.66111111111111,178.93,47.45055555555555,0.04995247390535143,2.8064130942026773
10,0.028470420419970263,74.72732142857143,89.7579017857143,68.30263392857144,75.48236607142857,20.544955357142854,0.119903031204428,10.396435035126549,0.033841332886368036,60.7525,93.42472222222221,48.83638888888889,73.96666666666667,24.003888888888884,0.047952247990502246,2.8064130942026773
11,0.025908207903350036,77.68075892857142,90.82678571428573,71.84285714285714,68.34267857142856,17.88299107142857,0.12416622255529677,10.396435035126549,0.08802221524011758,36.76305555555555,86.04250000000002,29.318333333333335,nan,nan,0.04924222495820787,2.8064130942026773
12,0.02431610187964647,78.73424107142857,91.6615625,72.59910714285714,65.67732142857143,16.930982142857143,0.11563602941376824,10.396435035126549,0.029241060191351507,78.88333333333334,88.22027777777778,74.83444444444444,62.60777777777777,17.14111111111111,0.04933980438444349,2.8064130942026773
13,0.021392247042967938,81.88058035714286,92.3764732142857,76.84178571428572,61.61660714285716,15.192723214285715,0.1097436962383134,10.396435035126549,0.018240105328408793,84.23472222222222,94.47916666666669,78.20527777777778,48.954166666666666,14.053055555555556,0.049267590045928955,2.8064130942026773
14,0.019764796319317872,84.18120535714286,93.7913392857143,78.79861607142857,58.20325892857143,14.132857142857144,0.11998770385980605,10.396435035126549,0.027716372951140836,70.91861111111112,96.21972222222223,59.173611111111114,64.80027777777778,22.569444444444443,0.048676000701056585,2.8064130942026773
15,0.019857934497330074,83.98446428571428,93.08294642857142,79.38379464285715,58.17281250000001,14.245848214285713,0.11283256113529205,10.396435035126549,0.020263742758995958,85.68555555555555,91.93361111111112,82.02805555555555,50.81444444444444,12.458333333333334,0.047079907523261175,2.8064130942026773
16,0.017899458924408203,85.45580357142856,93.7080357142857,81.01642857142858,55.89147321428571,13.255580357142856,0.11347091730151858,10.396435035126549,0.02253929184128841,85.94833333333332,88.67805555555556,85.86222222222223,56.90361111111112,13.430277777777778,0.05158220397101508,2.8064130942026773
17,0.01645768029266037,86.5439732142857,94.34883928571428,82.19339285714285,53.65093749999999,12.58875,0.11445586596216474,10.396435035126549,0.020437787286937237,83.7363888888889,91.77833333333336,78.8138888888889,66.2625,14.663055555555555,0.04757483137978448,2.8064130942026773
18,0.015394856777025519,87.8130357142857,94.85236607142855,83.81651785714286,47.18785714285714,10.944776785714287,0.11222191367830549,10.396435035126549,0.017654892066881683,85.96666666666667,92.37972222222221,82.30722222222222,51.06027777777778,12.111944444444445,0.04714789655473497,2.8064130942026773
19,0.01564629072007457,87.77919642857142,95.1441517857143,83.7002232142857,50.705937500000005,11.290357142857143,0.1095245320882116,10.396435035126549,0.014747785869985819,85.16305555555556,97.20666666666666,77.46555555555555,45.77694444444444,12.963055555555554,0.046425673696729876,2.8064130942026773
20,0.01503474034377307,88.63924107142857,95.11366071428571,84.91428571428573,50.04459821428571,11.020089285714286,0.11501955986022949,10.396435035126549,0.01412609760235581,87.6225,93.9075,83.60083333333333,42.66277777777778,10.373333333333333,0.048571109771728516,2.8064130942026773
21,0.014604135065123305,88.56709821428572,94.77361607142858,85.32205357142857,47.89424107142857,10.693616071428572,0.10807324626616069,10.396435035126549,0.01597858674035201,88.49666666666667,93.12805555555556,85.825,51.86888888888889,10.724722222222223,0.04879347483317057,2.8064130942026773
22,0.012707887607185902,89.43727678571429,95.36656249999997,86.14714285714285,47.30107142857143,9.928214285714285,0.10287987227950778,10.396435035126549,0.010413070076740244,92.46638888888889,95.93972222222223,90.06638888888888,32.79138888888889,7.676666666666667,0.05091380410724216,2.8064130942026773
23,0.012068815292358133,90.66491071428572,95.47566964285713,88.2300892857143,43.97678571428572,9.355044642857145,0.11730586524520602,10.396435035126549,0.011900393104749836,90.93861111111111,96.04083333333332,87.2011111111111,41.29694444444444,9.320833333333333,0.04933538701799181,2.8064130942026773
