epoch,train_loss,train_bs,train_cloc,train_beta,train_dice,train_precision,train_recall,train_hd95,train_assd,train_ipe,train_mem,val_loss,val_bs,val_cloc,val_dice,val_precision,val_recall,val_hd95,val_assd,val_ipe,val_mem
1,0.24231090948783926,0.3448299914598465,0.24231091886758804,0.006666666666666667,34.168214285714285,60.64883928571428,34.39058035714286,168.0442857142857,54.55352678571428,0.5625491568020412,10.865904211997986,0.22994577594929272,0.2985227704048157,0.22994577512145042,53.07944444444445,61.425,56.203611111111115,159.20638888888888,44.48583333333333,1.69348183605406,6.419250965118408
2,0.20892213700738335,0.31011198461055756,0.20892216265201569,0.013333333333333334,43.99919642857143,64.92959821428573,42.03040178571428,143.3366517857143,42.37464285714286,0.165642648935318,10.397419273853302,0.2619093077050315,0.48236391693353653,0.2619093060493469,9.584166666666665,59.32638888888889,7.7988888888888885,nan,nan,0.047214779588911265,2.8072541687223644
3,0.19586792350414078,0.2892785146832466,0.1958679035305977,0.020000000000000004,48.41861607142857,66.85495535714286,45.28669642857143,133.63200892857142,36.79736607142857,0.16452205393995556,10.396974742412567,0.1681292514420218,0.18456771597266197,0.16812925785779953,64.28611111111111,67.80888888888889,69.03583333333333,129.20777777777778,31.383055555555554,0.05035546753141615,2.807026651170519
4,0.15840215320765438,0.20072490721940994,0.15840217098593712,0.02666666666666667,60.43133928571429,67.82633928571428,61.99232142857143,111.80147321428569,28.733392857142853,0.13158610250268665,10.396608454840523,0.18588319627775085,0.23553138226270676,0.18588319420814514,50.663611111111116,59.72861111111111,50.9575,121.2425,35.88111111111111,0.05269263850318061,2.8068160745832653
5,0.13447089395153203,0.17479971423745155,0.13447090238332748,0.03333333333333333,65.38107142857143,71.19388392857142,66.20745535714285,94.07964285714286,24.043705357142855,0.14864021646124975,10.39691791364125,0.15935001346386143,0.21496962383389473,0.15935001522302628,59.74055555555555,74.2525,56.71,nan,nan,0.05375858810212877,2.8068491088019476
6,0.12158351356629282,0.15864137932658195,0.12158351764082909,0.04000000000000001,68.8580357142857,73.55642857142857,70.29080357142857,96.65821428571428,23.312812500000003,0.1285144260951451,10.396930992603302,0.22385727976345354,0.35862962156534195,0.22385727241635323,44.964444444444446,77.29111111111112,38.54083333333333,138.65722222222223,41.17027777777778,0.05075928237703112,2.807244843906826
7,0.09864738978961084,0.12136784382164478,0.09864739142358303,0.04666666666666667,75.33816964285714,78.95758928571429,75.82,82.54758928571431,19.44174107142857,0.1199953428336552,10.396447071007321,0.13027061850556898,0.17233281582593918,0.13027062267065048,67.76833333333333,67.84111111111112,73.87361111111112,109.16722222222222,25.862222222222222,0.0536136825879415,2.806827187538147
8,0.0947675240521286,0.12140047922730446,0.09476751834154129,0.05333333333333334,74.58374999999998,77.3108482142857,75.56758928571429,85.24642857142857,19.39607142857143,0.12757600098848343,10.39646418605532,0.0963339217317601,0.11371017247438431,0.09633392095565796,75.29777777777778,77.1888888888889,76.51166666666667,71.63722222222222,18.636388888888888,0.054950714111328125,2.80769497818417
9,0.09652010259950268,0.12629427015781403,0.09652009978890419,0.06,74.37919642857143,76.85781250000001,75.70816964285714,86.10107142857142,20.0215625,0.13191060083253042,10.396460149969375,0.11986854527559544,0.14930894784629345,0.11986854858696461,68.2936111111111,77.48194444444445,63.51583333333333,84.56694444444446,22.174166666666665,0.05271153317557441,2.806944926579793
10,0.08619294801194753,0.1205414142459631,0.08619295619428158,0.06666666666666667,75.27656249999998,77.53709821428573,76.2447767857143,84.39870535714286,18.14982142857143,0.12999499482767923,10.396930992603302,0.1854519299748871,0.23891090601682663,0.1854519210755825,56.35388888888889,73.00083333333333,53.683055555555555,111.10666666666667,29.945833333333333,0.056902004612816706,2.807175583309598
11,0.0828224184265959,0.11302322149276733,0.08282243087887764,0.07333333333333333,76.43160714285713,79.02955357142855,76.9375,80.78236607142858,17.47745535714286,0.12881560304335185,10.396826360906873,0.09837777674612071,0.11964984610676765,0.09837777726352215,73.43583333333333,84.21416666666667,67.65944444444445,76.85472222222222,19.83138888888889,0.05077657434675429,2.8076998657650423
12,0.06856396499954696,0.09725756570696831,0.06856396794319153,0.08000000000000002,79.83669642857143,81.50575892857142,80.45937500000001,77.72419642857145,15.85339285714286,0.12924190717084066,10.396455466747284,0.08114713440752691,0.1138980332762003,0.08114713430404663,75.90833333333333,79.11722222222222,76.52111111111111,77.26611111111112,18.110277777777778,0.0532314313782586,2.80763139989641
13,0.06760056042029257,0.10243291780352592,0.0676005631685257,0.08666666666666667,79.03080357142856,81.11785714285713,79.46040178571428,73.12763392857143,15.470848214285716,0.12390674757105963,10.396508259432656,0.08805308273682991,0.11428474821150303,0.08805308304727077,75.54805555555555,72.39527777777778,82.89027777777778,128.1375,24.107777777777777,0.05097015036476983,2.806874884499444
14,0.06721134331642782,0.08978426828980446,0.06721134949475527,0.09333333333333334,80.2667857142857,81.77214285714285,81.33450892857141,71.94718749999998,15.172544642857144,0.1252816617488861,10.396451430661338,0.09930375109737118,0.11021154932677746,0.09930375032126904,75.86833333333334,83.87083333333332,72.59916666666668,65.08055555555556,18.26,0.05327839983834161,2.80612129635281
15,0.06348022790708845,0.09564081393182278,0.06348023191094398,0.1,80.52049107142857,82.46986607142858,81.16303571428571,68.54138392857142,14.653928571428573,0.12568816010441097,10.396451430661338,0.07521250758630535,0.09516146034002304,0.07521251030266285,78.47666666666666,82.76666666666668,76.82388888888889,73.73555555555555,17.426666666666666,0.051724526617262095,2.806911547978719
16,0.06260505922546145,0.09489011578261852,0.06260506249964237,0.10666666666666667,80.54276785714285,82.27732142857141,81.53160714285713,69.36575892857142,14.32857142857143,0.12046998739242554,10.396460149969375,0.07128170203779721,0.09825042262673378,0.07128170132637024,77.5886111111111,82.16027777777778,75.65055555555556,70.765,17.338888888888892,0.05000846915774876,2.806411716673109
17,0.05710663849354855,0.09149803966283798,0.05710664205253124,0.11333333333333334,81.2354017857143,82.8582142857143,82.02683035714286,64.26075892857142,13.330401785714287,0.1192887340273176,10.39669121163232,0.18416978310172755,0.24062549322843552,0.18416978791356087,57.75888888888889,84.94,50.905277777777776,91.38000000000001,26.73777777777778,0.0491091079182095,2.8070703215069246
18,0.05102280037369513,0.07795964367687702,0.05102280620485544,0.12,83.69669642857141,85.39285714285715,83.70678571428573,60.31973214285715,12.385312499999998,0.11448988318443298,10.396462168012347,0.0669842499256548,0.08932649996131659,0.06698425114154816,80.77444444444444,78.82527777777779,85.90333333333335,71.21055555555556,15.550555555555556,0.0471483137872484,2.8067213561799793
19,0.05311958648547131,0.08396265283226967,0.05311958957463503,0.12666666666666668,83.05035714285712,84.1063392857143,84.30790178571428,66.7254017857143,12.975982142857145,0.13465587688343866,10.396451430661338,0.061670485211329326,0.08294056169688702,0.06167048588395119,81.85805555555555,81.42305555555555,84.42722222222223,70.74055555555556,14.756111111111112,0.048387474483913846,2.806457175148858
20,0.04698433915161462,0.06904876790940762,0.04698434006422758,0.13333333333333333,85.18129464285714,85.96098214285715,85.91026785714286,61.60607142857143,12.197142857142858,0.12316649832895823,10.396954161780222,0.049597850198754005,0.08341031894087791,0.04959785006940365,82.4625,83.06694444444445,83.41583333333334,60.60861111111111,13.68138888888889,0.04747700028949313,2.8064785665935936
21,0.04629896865974712,0.06951867882162333,0.04629896953701973,0.13999999999999999,85.51803571428573,86.35263392857142,86.3685267857143,57.82053571428571,11.279375000000002,0.12597619955028805,10.396577860627858,0.048118831551012896,0.07712724804878235,0.048118831589818,83.62361111111112,81.38305555555556,87.54277777777779,72.7375,15.300277777777776,0.04763419098324246,2.8069540659586583
22,0.04211844109938413,0.06998863443732262,0.04211844131350517,0.14666666666666667,86.12187499999999,86.92026785714285,87.27035714285714,55.98504464285714,10.644553571428574,0.12399529878582273,10.396582220281873,0.045708082176537976,0.08049865067005157,0.04570808354765177,83.23388888888888,83.81722222222223,84.30888888888889,66.5325,13.414166666666667,0.05138191911909315,2.806800537639194
23,0.03638773541232305,0.06353697180747986,0.03638773504644632,0.15333333333333335,87.31839285714287,88.03593749999999,88.03901785714285,56.5009375,10.052991071428572,0.11108947971037456,10.396455790315356,0.058354420535680324,0.08685690723359585,0.058354420587420464,82.08416666666668,90.37055555555557,76.4886111111111,53.59666666666667,12.504722222222222,0.05246556467480129,2.806148423088921
24,0.040642218589450094,0.06548526883125305,0.040642219595611095,0.16000000000000003,86.95066964285715,87.63133928571429,87.8113392857143,53.56102678571428,10.096250000000001,0.11787950779710499,10.39669121163232,0.038265934336878776,0.0685616871342063,0.03826593328267336,85.45499999999998,86.61833333333333,85.53916666666666,54.66277777777778,11.870833333333334,0.05644037988450792,2.8070306380589805
