epoch,train_loss,train_bs,train_cloc,train_beta,train_dice,train_precision,train_recall,train_hd95,train_assd,train_ipe,train_mem,val_loss,val_bs,val_cloc,val_dice,val_precision,val_recall,val_hd95,val_assd,val_ipe,val_mem
1,0.20954576409920783,0.19962158799171448,0.29886338859796524,0.006666666666666667,60.09397321428572,55.98276785714285,81.42763392857145,172.11022321428572,52.639375,0.26093763964516775,10.852824226021767,0.22843708346287409,0.22492798045277596,0.26001904159784317,53.69027777777777,61.655,61.3513888888889,147.28694444444443,40.67916666666667,1.6294899582862854,6.418670707278782
2,0.17245341629521654,0.16584647819399834,0.23191597312688828,0.013333333333333334,63.6458482142857,62.15089285714284,77.41330357142857,143.06642857142856,40.25165178571428,0.12516127846070696,10.39569285086223,0.5422734477453761,0.5706838965415955,0.2865797281265259,17.453333333333333,80.84055555555555,11.968888888888888,206.10305555555556,61.14416666666667,0.04639917612075806,2.8064813084072537
3,0.14079221003755393,0.1362986396998167,0.1812344416975975,0.020000000000000004,68.30830357142858,69.08294642857142,77.9228125,121.93035714285716,33.7090625,0.11462439383779255,10.395469752805573,0.3730488274660375,0.38840794563293457,0.2348168045282364,37.695277777777775,83.13055555555556,33.1875,137.46138888888888,45.262499999999996,0.04638892412185669,2.8056943151685925
4,0.09516690631530114,0.09160941652953625,0.12718439474701881,0.02666666666666667,76.09933035714286,76.6189732142857,81.94705357142858,92.6153125,25.169598214285713,0.10214373150042126,10.395950070449285,0.07691430088339579,0.0741617027670145,0.10168770141899586,80.74777777777777,81.06472222222222,84.52027777777778,73.98388888888888,20.251944444444444,0.04637917545106676,2.805778238508436
5,0.07739102638775616,0.07520905509591103,0.0970288161188364,0.03333333333333333,80.31584821428572,81.46656250000001,83.67236607142857,80.17214285714287,20.159508928571427,0.1043989509344101,10.396063421453748,0.07061257684189412,0.068813550285995,0.0868038609623909,82.285,80.8122222222222,87.73444444444443,87.63666666666667,20.378333333333337,0.04826346370908949,2.805753125084771
6,0.07245416396264254,0.07037038169801235,0.09120824001729488,0.04000000000000001,82.16223214285714,83.14348214285712,85.17700892857144,79.18589285714286,18.958392857142858,0.10969140912805284,10.39547050850732,0.08152372793604931,0.0799312237650156,0.09585628658533096,79.29722222222222,84.55694444444444,78.37361111111112,78.56083333333333,19.690555555555555,0.047268841001722545,2.8057792451646595
7,0.060282964567055126,0.05806112661957741,0.08027955517172813,0.04666666666666667,84.71406250000001,85.98415178571429,86.75272321428571,68.8622767857143,16.959776785714286,0.11045320332050323,10.395457429545266,0.06935270922258496,0.0678527383133769,0.08285246975719929,82.29,82.93138888888889,85.34916666666666,67.4811111111111,17.672500000000003,0.047285338242848717,2.805975914001465
8,0.06106037172555392,0.059380825608968735,0.07617634162306786,0.05333333333333334,85.08116071428572,85.74651785714285,87.74495535714286,69.83678571428572,16.029285714285713,0.10699586357389176,10.39571464913232,0.04898935235622856,0.048142820596694946,0.056608133018016815,87.21083333333334,88.83972222222224,87.27722222222222,55.945833333333326,13.237500000000002,0.048046939902835414,2.8059239387512207
9,0.04948846205453654,0.04799062944948673,0.0629689721390605,0.06,87.8247767857143,88.27968749999997,89.67075892857142,69.28544642857143,14.708794642857145,0.11306087034089224,10.395710289478302,0.0546386017360621,0.05382341705262661,0.06197526678442955,86.38111111111111,83.6188888888889,91.52833333333334,99.15805555555555,19.198055555555555,0.046487384372287326,2.8057792451646595
10,0.04569069397153466,0.044521366246044636,0.05621464550495148,0.06666666666666667,89.03508928571429,89.67915178571428,90.65169642857143,55.853750000000005,12.71482142857143,0.10946517224822727,10.395710289478302,0.05076175312408143,0.050514936447143555,0.05298313498497009,87.7527777777778,93.08250000000001,84.1125,53.977777777777774,12.473333333333334,0.04729523923661974,2.805884255303277
