epoch,train_loss,train_hd,train_dsc,train_lmbda,train_dice,train_precision,train_recall,train_hd95,train_assd,train_ipe,train_mem,val_loss,val_hd,val_dsc,val_dice,val_precision,val_recall,val_hd95,val_assd,val_ipe,val_mem
17,0.08054659046631837,0.040769799828662405,0.09805848214285713,0.40564354754173926,90.19415178571428,93.69312500000001,89.19428571428573,48.496919642857144,9.333660714285717,0.12304265690701349,10.398141103131431,0.0673956980721818,0.03217569803301659,0.08682499999999999,91.3175,95.88805555555557,88.44555555555556,44.586666666666666,7.814166666666667,0.050788435671064586,2.8066938850614758
18,0.05336755284432521,0.026695151270749715,0.0641517857142857,0.4157702095731461,93.58482142857143,95.82415178571428,92.51839285714284,36.42745535714286,6.5628125,0.1152684741786548,10.398141103131431,0.05171404370210237,0.025500887202926807,0.06304722222222223,93.69527777777778,93.58472222222223,94.51527777777778,37.40027777777778,7.178888888888888,0.05011063814163209,2.8066938850614758
19,0.05506880594683545,0.028374030256860094,0.06415089285714287,0.41612477053085956,93.58491071428573,95.67026785714285,92.81584821428571,40.10482142857143,7.429241071428571,0.11604908640895571,10.398141103131431,0.05529547110199928,0.024650193970753912,0.07364444444444446,92.63555555555556,93.4375,92.61222222222221,38.01,6.932222222222222,0.04942142963409424,2.8066938850614758
20,0.0583812463529674,0.02798230964981485,0.06872901785714286,0.4423013393910604,93.12709821428571,95.76258928571431,91.96866071428569,36.98669642857142,6.974642857142857,0.11568372164453779,10.398141103131431,0.04418899503070862,0.020679450231707756,0.053152777777777785,94.68472222222222,94.25833333333333,95.60055555555554,38.058611111111105,7.65,0.049192991521623396,2.8066938850614758
21,0.04644178941504963,0.024410083701825767,0.05411339285714285,0.40713961076210264,94.58866071428571,96.59718749999999,93.82004464285714,37.1105357142857,6.531160714285715,0.11034294324261801,10.398141103131431,0.047079657747720674,0.022486162902269926,0.060405555555555566,93.95944444444444,94.30111111111111,94.22944444444444,48.4213888888889,7.921944444444446,0.047720107767317034,2.8066938850614758
22,0.043228260008618236,0.02153801960646108,0.04808392857142857,0.4510912715333644,95.19160714285715,96.99522321428572,94.36410714285714,32.70571428571428,5.694196428571429,0.10474829056433269,10.398141103131431,0.057921599001727164,0.026430416412444577,0.0698111111111111,93.01888888888888,90.30388888888888,97.15444444444444,70.43472222222222,12.000833333333333,0.049341698487599686,2.8066938850614758
23,0.04406598078536003,0.020957227160189565,0.051590624999999994,0.44792544550955216,94.8409375,96.40968749999999,94.46080357142857,32.58598214285715,6.027812499999999,0.10334201157093048,10.398141103131431,0.04716798657318577,0.019584488783342145,0.06158055555555558,93.84194444444445,92.68916666666667,95.93861111111111,45.31944444444445,8.192222222222224,0.04637069172329373,2.8066938850614758
24,0.03882820370407509,0.020041545701263073,0.04624732142857142,0.40622153924233667,95.37526785714286,96.7921875,94.97700892857145,33.762767857142855,5.8282589285714295,0.10803024151495524,10.398141103131431,0.04752512336967306,0.02195686237731328,0.06294166666666667,93.70583333333335,93.76666666666667,94.245,43.07055555555555,8.244722222222222,0.05006238487031725,2.8066938850614758
25,0.04108851796523335,0.01954803015126215,0.049706249999999993,0.4333557219883499,95.02937500000002,96.72473214285715,94.45870535714288,33.24348214285715,6.062008928571429,0.10684995246785028,10.398141103131431,0.05002864033708142,0.02409230053631796,0.05984999999999999,94.015,94.45833333333334,94.1,42.36888888888889,7.680833333333333,0.04902519120110406,2.8066938850614758
26,0.03175861501845897,0.016352399316799292,0.03917455357142857,0.39327099144578875,96.08254464285713,97.54816964285715,95.46611607142856,28.276607142857145,4.976785714285715,0.10803503543138504,10.398141103131431,0.03141895132527376,0.015522063962028671,0.04042222222222222,95.95777777777778,95.15972222222221,97.09222222222222,33.26,5.975,0.05147163073221843,2.8066938850614758
27,0.029890678490379026,0.0155324141679947,0.03439732142857143,0.41742390536102075,96.56026785714286,97.74785714285716,95.8836607142857,27.37830357142857,4.767098214285714,0.10030305279152735,10.398141103131431,0.02904219681578171,0.012744112076082576,0.039044444444444444,96.09555555555556,97.96388888888889,95.05,23.100277777777777,3.8780555555555556,0.04836361938052708,2.8066938850614758
28,0.03549192059394305,0.017976684333656782,0.03878839285714285,0.45155869722768727,96.12116071428571,97.49477678571427,95.56669642857145,28.996830357142855,4.969866071428571,0.10252119068588529,10.398141103131431,0.046831971338380955,0.018962018819163658,0.061719444444444445,93.82805555555555,92.4725,95.76361111111112,38.3875,6.865833333333334,0.050929155614640974,2.8066938850614758
29,0.02989488060536262,0.013580018491276338,0.03520267857142857,0.46345513116032805,96.47973214285715,97.88977678571429,95.97598214285716,24.6190625,4.308303571428572,0.10106004455259868,10.398141103131431,0.029975776547669534,0.014041931769396696,0.034380555555555574,96.56194444444444,96.7963888888889,96.58444444444444,31.956666666666663,5.9061111111111115,0.04736326138178507,2.8066938850614758
30,0.031333744408454677,0.01637685311184863,0.038771875000000004,0.38576651506948356,96.12281250000001,97.42017857142858,95.7679464285714,29.735267857142855,5.088482142857142,0.10007601018462862,10.398141103131431,0.03111465251357812,0.015529685058734482,0.0404,95.96000000000001,97.7925,94.52583333333334,27.52861111111111,4.9286111111111115,0.04757542080349393,2.8066938850614758
31,0.026274857478191343,0.013487002916268207,0.030274999999999996,0.4223899124803612,96.9725,98.05638392857144,96.64879464285714,22.68875,3.828303571428571,0.09671345885310853,10.398141103131431,0.02584825856481782,0.011774461457712783,0.03331944444444445,96.66805555555555,98.11555555555555,95.79166666666666,20.359444444444446,3.826111111111111,0.046673138936360686,2.8066938850614758
32,0.026245947650750168,0.012733095209114254,0.030333035714285708,0.4454830210218992,96.96669642857142,97.81343749999999,96.75080357142856,24.521875,4.329285714285715,0.0991186574101448,10.398141103131431,0.03227070587066313,0.014868406346067786,0.0390638888888889,96.09361111111113,95.17527777777778,97.54361111111112,31.111111111111114,5.340833333333332,0.04779837528864543,2.8066938850614758
33,0.024256604776642883,0.012309657428496785,0.02846026785714286,0.4197763498281826,97.15397321428574,97.993125,97.16928571428569,18.489687500000002,3.284955357142857,0.09412365193877902,10.398141103131431,0.028050371419845357,0.013783805453891143,0.033986111111111106,96.60138888888889,97.44805555555556,96.21777777777778,31.101666666666667,5.666111111111111,0.04764484034644233,2.8066938850614758
34,0.02487485530374605,0.012621584276660412,0.028329910714285714,0.4325206342076295,97.1670089285714,98.17120535714288,97.01620535714285,22.305401785714285,3.6782142857142857,0.09791033395699092,10.398141103131431,0.028427672488356214,0.014210959780029953,0.03286944444444445,96.71305555555556,96.21277777777777,97.42,28.48166666666667,5.254722222222222,0.0483239491780599,2.8066938850614758
35,0.01955334447016607,0.009581423310529706,0.022382589285714287,0.44552134133915244,97.76174107142856,98.3267857142857,97.65513392857144,18.138839285714283,3.153080357142857,0.0944973464523043,10.398141103131431,0.02453181719950711,0.011640162355939135,0.02893611111111113,97.10638888888889,96.13694444444444,98.33472222222223,24.15638888888889,4.239166666666666,0.04760102430979411,2.8066938850614758
36,0.019942480133197802,0.010104980680937712,0.022980803571428572,0.4280746479987719,97.70191964285715,98.35339285714285,97.81928571428571,15.753303571428571,2.6372321428571426,0.08936020944799695,10.398141103131431,0.017909418215923425,0.008614253162199425,0.021713888888888894,97.8286111111111,97.58666666666667,98.19194444444446,21.700555555555557,3.8280555555555558,0.04680101739035713,2.8066938850614758
37,0.01975764973342718,0.009989525561520298,0.02221473214285715,0.4397137920957229,97.77852678571428,98.42995535714286,97.63026785714283,17.919821428571428,3.220491071428571,0.09592746730361668,10.398141103131431,0.0238810614682734,0.011080504408002727,0.029111111111111105,97.08888888888889,98.76,95.66666666666667,22.03777777777778,3.5436111111111117,0.046590440803103976,2.8066938850614758
38,0.02119794091413496,0.009974007993150735,0.02495982142857143,0.44968001416718195,97.50401785714287,98.5244642857143,97.3782142857143,18.690312499999997,3.2226785714285713,0.09736477264336177,10.398141103131431,0.02445164008531719,0.011474624618939642,0.028858333333333323,97.11416666666666,97.86805555555556,96.5627777777778,28.99416666666667,4.645833333333333,0.04636765850914849,2.8066938850614758
39,0.024368767434290412,0.011900459633449958,0.03120178571428571,0.39960237799256626,96.87982142857145,97.91674107142856,96.83575892857144,19.04776785714286,3.235535714285714,0.09365241655281613,10.398141103131431,0.034149009702054575,0.017930702642641135,0.0405861111111111,95.94138888888888,97.72944444444444,94.65694444444445,26.41166666666666,5.063888888888889,0.04865430461035834,2.8066938850614758
40,0.016669823570867135,0.009335987982402523,0.019228571428571428,0.38140303662078473,98.07714285714286,98.60834821428571,97.86732142857144,17.401473214285712,2.8864285714285716,0.09453574461596354,10.398141103131431,0.015415373529928427,0.008323395834951144,0.018594444444444445,98.14055555555555,97.66250000000001,98.70777777777778,19.282222222222224,3.4527777777777775,0.046337902545928955,2.8066938850614758
41,0.02191645011355701,0.01046365765120884,0.023588392857142856,0.485526611366678,97.64116071428573,98.32709821428573,97.74026785714287,19.043214285714285,3.2024107142857146,0.09711306116410665,10.398141103131431,0.029249587290299434,0.013674972656493384,0.032077777777777795,96.79222222222222,97.66666666666669,96.12638888888888,32.85,5.830555555555556,0.04615645276175605,2.8066938850614758
42,0.020052700999908017,0.01008313942812882,0.022474553571428572,0.4435933078885973,97.75254464285713,98.4796875,97.47008928571428,16.652723214285718,2.942678571428571,0.0983867570757866,10.398141103131431,0.036303194692461856,0.014576980177985711,0.04897777777777776,95.10222222222224,98.10805555555555,93.10277777777779,20.322499999999998,3.781388888888889,0.04688531160354614,2.8066938850614758
43,0.02978840297042292,0.014328116703836713,0.03445982142857142,0.4486467288266855,96.55401785714287,97.55669642857143,96.46383928571427,26.73892857142857,4.505848214285715,0.09657078129904612,10.398141103131431,0.025747762048720486,0.012976285270673946,0.028466666666666682,97.15333333333334,97.46805555555554,97.14833333333334,44.28694444444445,7.208055555555555,0.04979202482435438,2.8066938850614758
44,0.020877372044196818,0.01070680662295282,0.024460714285714284,0.4157918396535436,97.55392857142857,98.19638392857141,97.63553571428571,17.387901785714288,3.2586160714285715,0.094106097306524,10.398141103131431,0.0209478323166776,0.011450453577304466,0.022841666666666652,97.71583333333334,98.05083333333334,97.4563888888889,22.820277777777775,4.045833333333333,0.0481681227684021,2.8066938850614758
45,0.019401736443147195,0.010022732422969837,0.021427232142857137,0.4377142106624325,97.85727678571429,98.61674107142856,97.59870535714286,17.550089285714286,3.018080357142857,0.09714535730225701,10.398141103131431,0.023582204671887062,0.009833114732625997,0.031411111111111105,96.8588888888889,98.03833333333333,96.12333333333333,23.738611111111112,4.251944444444445,0.04870888259675768,2.8066938850614758
46,0.017083570613717063,0.008031019995022298,0.019353125,0.46775652956864344,98.06468749999999,98.73357142857142,97.99816964285714,15.380312499999995,2.5029464285714287,0.09305417644126074,10.398141103131431,0.02609057996758363,0.011209425652244438,0.03181388888888887,96.81861111111112,96.58666666666667,97.38749999999999,28.58916666666667,5.618611111111111,0.04664507177140977,2.8066938850614758
47,0.013617276835637833,0.006505869805550901,0.017137053571428574,0.4149725610358372,98.28629464285714,98.93276785714286,98.36214285714284,9.603303571428572,1.6349553571428572,0.0923064595886639,10.398141103131431,0.0188603185945087,0.009626026443179904,0.022252777777777785,97.77472222222222,98.33833333333334,97.35333333333332,15.28,3.115833333333333,0.04613700177934434,2.8066938850614758
48,0.01108632920555205,0.005814284637121352,0.013887053571428573,0.3796373736045236,98.61129464285716,98.91325892857144,98.73834821428572,9.106741071428571,1.648571428571429,0.08807100355625153,10.398141103131431,0.015232071933698736,0.007753215736657795,0.019699999999999974,98.03,98.32472222222222,97.85694444444445,19.19527777777778,3.3394444444444447,0.04724354876412285,2.8066938850614758
49,0.011052297345096511,0.005375584345789061,0.013558482142857148,0.4186835184569715,98.6441517857143,99.03651785714285,98.74410714285716,9.192544642857143,1.5259821428571425,0.090340328003679,10.398141103131431,0.01373256014711741,0.006846379120058069,0.01644722222222221,98.35527777777779,98.46305555555556,98.34527777777778,15.098611111111111,2.8841666666666668,0.047211415237850614,2.8066938850614758
50,0.010655740711497077,0.005209007394504234,0.013737946428571426,0.3964736114569357,98.62620535714288,99.10120535714287,98.68598214285713,8.09388392857143,1.3504464285714288,0.08540850345577514,10.398141103131431,0.014239369542337954,0.007243813151338448,0.017644444444444435,98.23555555555555,98.39416666666668,98.21722222222222,14.507777777777777,2.866944444444444,0.0483954217698839,2.8066938850614758
51,0.009199376115118087,0.00460652213483367,0.012112946428571428,0.3791690140806412,98.78870535714285,99.25026785714286,98.85776785714285,5.984732142857143,1.0358482142857146,0.0854997571025576,10.398141103131431,0.014912239165924903,0.007785968249663711,0.01879444444444445,98.12055555555554,98.29805555555555,97.99055555555556,14.381944444444443,2.7588888888888885,0.047696034113566085,2.8066938850614758
52,0.007117705748117131,0.003955976838499607,0.00831383928571429,0.3802970944374933,99.16861607142857,99.43330357142855,98.99696428571427,6.138080357142858,1.1236607142857142,0.08744744317872184,10.398141103131431,0.013752784599394847,0.007185264736310475,0.017269444444444455,98.27305555555556,98.43194444444445,98.255,15.060555555555556,2.6788888888888884,0.048211051358117,2.8066938850614758
53,0.008922931160278884,0.004015299600203954,0.010313839285714287,0.475829751364049,98.96861607142856,99.34504464285715,98.88620535714287,6.635178571428572,1.1444196428571427,0.08920824634177345,10.398141103131431,0.015443913030645087,0.00667542768901007,0.018427777777777772,98.15722222222223,98.27277777777779,98.20916666666665,15.055277777777777,2.711111111111111,0.04717215564515856,2.8066938850614758
54,0.008338921528775245,0.0043684661380081835,0.010198660714285707,0.3893114480318755,98.98013392857143,99.2765625,98.961875,6.799955357142856,1.1711160714285713,0.0852955569114004,10.398141103131431,0.01501441525761038,0.007484482924660875,0.019341666666666656,98.06583333333333,98.07138888888889,98.15166666666667,20.87055555555555,3.955,0.047347684701283775,2.8066938850614758
55,0.011305127144234055,0.005562736790514984,0.013406249999999998,0.4283368156880572,98.659375,98.98897321428572,98.87504464285712,8.436294642857144,1.4175892857142858,0.0854009645325797,10.398141103131431,0.016180441818303533,0.008272868251272786,0.018461111111111123,98.15388888888889,98.56305555555555,97.79749999999999,15.719722222222224,3.036666666666666,0.04776024156146579,2.8066938850614758
56,0.009985542839526067,0.0045782259455466245,0.013031696428571429,0.4149357681049737,98.69683035714284,99.10245535714286,98.9239732142857,6.91745535714286,1.165892857142857,0.0864787016596113,10.398141103131431,0.016683711631534,0.00847144097335533,0.019791666666666662,98.02083333333333,97.89305555555555,98.22611111111111,16.474166666666665,3.1911111111111112,0.04639067914750841,2.8066938850614758
57,0.007535196333524904,0.003857530739748784,0.010468303571428573,0.3513143862348733,98.95316964285715,99.40379464285715,98.92933035714285,5.149598214285715,0.9683035714285717,0.08899112577949253,10.398141103131431,0.011631883182821587,0.00647927225024129,0.014666666666666644,98.53333333333333,98.48611111111111,98.6763888888889,15.424166666666665,2.8588888888888895,0.04679407676060995,2.8066938850614758
58,0.007430173701972567,0.0037156032371318103,0.010080357142857141,0.3684959103897344,98.99196428571429,99.29334821428571,99.1111607142857,5.707455357142857,0.8976339285714285,0.08646214114768164,10.398141103131431,0.01382253290567961,0.007679910702993058,0.01666944444444443,98.33305555555556,98.52138888888888,98.19111111111111,13.873055555555556,2.7863888888888884,0.04670845137702094,2.8066938850614758
59,0.006965655536207902,0.003758194714984191,0.008701785714285714,0.368598006845877,99.12982142857142,99.37147321428571,99.18794642857144,4.612544642857143,0.7918303571428571,0.0874973918710436,10.398141103131431,0.012315234463636039,0.0067104969251280035,0.01520555555555554,98.47944444444445,98.32583333333332,98.71000000000001,15.957499999999998,3.160555555555556,0.04774446619881524,2.8066938850614758
60,0.0057580241399201836,0.003264453600942423,0.005773660714285714,0.4318872607885259,99.42263392857143,99.51236607142857,99.35375000000002,4.808392857142858,0.9348214285714287,0.08701910078525543,10.398141103131431,0.013191101645740368,0.006513644688917944,0.015461111111111096,98.45388888888888,98.28972222222222,98.69555555555556,17.99,3.3969444444444448,0.04651149776246813,2.8066938850614758
61,0.012041794645483606,0.004534043895546347,0.013278571428571426,0.5654034950183824,98.67214285714286,99.01049107142856,98.953125,5.592410714285714,1.0982142857142856,0.08765680342912674,10.398141103131431,0.016780079846891262,0.006931064983493545,0.01741944444444443,98.25805555555554,98.67861111111111,97.98277777777777,25.544722222222223,4.170277777777778,0.04659628868103027,2.8066938850614758
62,0.007418349479329274,0.003926967503502965,0.010225000000000001,0.34145544235549724,98.97749999999999,99.3691517857143,98.96785714285716,7.110491071428571,1.1695089285714282,0.08526114374399185,10.398141103131431,0.012778735266894931,0.006953125644940883,0.017061111111111114,98.2938888888889,98.08500000000001,98.56055555555555,18.48166666666667,3.295833333333334,0.04633769061830308,2.8066938850614758
63,0.008877708332355334,0.004232698719923584,0.012094642857142863,0.3840551259610469,98.79053571428572,99.14602678571428,99.04455357142858,5.51950892857143,0.9941517857142856,0.08519566165549414,10.398141103131431,0.012992422283989273,0.00650829182834261,0.01688333333333332,98.31166666666667,98.21666666666667,98.45777777777778,17.76861111111111,3.3955555555555557,0.04626359542210897,2.8066938850614758
64,0.0075903841841084485,0.0037049973725515883,0.011102232142857143,0.34996446528217934,98.88977678571428,99.23227678571428,99.12705357142858,3.812276785714286,0.7145089285714288,0.08594309325729098,10.398141103131431,0.016418033424997702,0.008833525624747077,0.021672222222222218,97.83277777777778,98.02361111111111,97.69,17.941666666666666,3.9141666666666657,0.04612588220172458,2.8066938850614758
65,0.00811056047366167,0.004150214124820195,0.011867410714285716,0.33371613813478884,98.81325892857144,99.03633928571429,99.16808035714286,3.898616071428571,0.7513839285714287,0.08995140556778226,10.398141103131431,0.012057535068985695,0.006585517193242494,0.016397222222222216,98.36027777777778,98.22055555555555,98.5636111111111,17.842777777777776,3.748611111111111,0.0469749371210734,2.8066938850614758
66,0.006369247684363342,0.003187310259298621,0.009098660714285715,0.34971492329620263,99.09013392857145,99.38160714285713,99.25223214285712,3.376517857142857,0.5774553571428571,0.08685541046517237,10.398141103131431,0.012671454854878701,0.006770015529279286,0.016874999999999994,98.3125,98.28888888888889,98.3913888888889,17.59916666666667,3.267777777777778,0.04846225844489204,2.8066938850614758
67,0.006850182247165192,0.003478496120806085,0.009625000000000003,0.35030504558146747,99.0375,99.28174107142857,99.26138392857142,2.6553571428571425,0.5465178571428572,0.08597452406372343,10.398141103131431,0.012237047576086802,0.006548482782414391,0.0162388888888889,98.37611111111111,98.3113888888889,98.50805555555556,17.758333333333333,3.3905555555555558,0.04638306962119209,2.8066938850614758
